,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
0,1564081744306,12,12,152058500,442,189,0.0,2.497932,MineGenerator.java,1,MineGenerator.ClassBody,Method_Signature,1
1,1564081744630,4,13,325007400,394,214,0.0,2.42514666667,MineGenerator.java,1,MineGenerator.ClassBody,NONE,1
2,1564081745246,14,13,75499700,465,217,-1.0,-1.0,MineGenerator.java,1,MineGenerator.ClassBody,NONE,1
3,1564081745488,9,12,133346500,425,198,-1.0,-1.0,MineGenerator.java,1,MineGenerator.ClassBody,Method_Signature,1
6,1564081754796,4,12,124552700,392,192,-0.477841428571,-0.481097142857,MineGenerator.java,1,MineGenerator.ClassBody,Method_Signature,1
7,1564081755320,0,14,174817800,348,237,-1.0,-1.0,MineGenerator.java,4,MineGenerator.ClassBody,NONE,1
8,1564081757225,5,28,91438800,386,308,-0.599708888889,-0.64546,MineSweeper.java,22,MineSweeper.main:Comment,Comment,1
9,1564081758585,5,55,210308100,385,619,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
11,1564081759091,14,58,111955000,446,581,-0.909090909091,-0.715437272727,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
12,1564081759219,13,58,97287500,443,573,-0.888888888889,-0.604266666667,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
13,1564081759444,21,54,341501200,508,521,-0.8484848484849999,-0.459230606061,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
14,1564081759819,22,54,99832200,502,517,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
16,1564081760385,24,36,167084000,515,207,-0.833333333333,-0.360666666667,MineSweeper.java,11,MineSweeper.main,Method_Body,1
17,1564081760685,18,63,107873800,466,504,-0.42551375,-0.01171,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
18,1564081760793,19,64,108672500,485,516,0.063524375,0.49777125,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
19,1564081761054,32,61,431482700,575,472,-0.5,0.943875,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
