,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
2,1575324427413,8,2,99962300,440,123,0.105595714286,0.148432857143,MineSweeper.java,26,MineSweeper.BugReport,Bug_Report,1
5,1575324430003,6,2,149903100,432,125,0.0,-0.23558,MineSweeper.java,26,MineSweeper.BugReport,Bug_Report,1
17,1575324440566,4,2,191652500,421,124,0.233864583333,0.10291875,MineSweeper.java,26,MineSweeper.BugReport,Bug_Report,1
18,1575324440933,8,6,66459800,448,180,-0.066475,-0.025730000000000003,MineSweeper.java,24,MineSweeper.Imports,NONE,1
23,1575324444182,9,7,249956600,450,195,0.172808421053,0.262435263158,MineSweeper.java,24,MineSweeper.Imports,NONE,1
26,1575324445491,6,21,157770900,425,344,0.4344057894740001,0.4867552631580001,MineSweeper.java,8,MineSweeper.ClassHeader,Member_Variable,1
27,1575324445790,13,20,75023900,481,332,1.22221,1.316576,MineSweeper.java,8,MineSweeper.ClassHeader,Comment,1
29,1575324448248,6,14,351885600,427,245,0.16109923076899998,0.184752051282,MineSweeper.java,17,MineSweeper.ClassComment,Comment,1
30,1575324448707,4,20,112597800,419,331,0.93160625,0.98825125,MineSweeper.java,8,MineSweeper.ClassHeader,Comment,1
31,1575324448832,10,20,74611400,460,340,0.103465714286,0.154722857143,MineSweeper.java,8,MineSweeper.ClassHeader,Comment,1
32,1575324449020,17,21,104630700,506,345,0.396968181818,0.416889090909,MineSweeper.java,8,MineSweeper.ClassHeader,Member_Variable,1
33,1575324449182,18,20,141122300,514,339,0.252015,0.301274166667,MineSweeper.java,8,MineSweeper.ClassHeader,Comment,1
34,1575324449391,7,21,265347200,442,353,0.230448888889,0.29666666666700003,MineSweeper.java,8,MineSweeper.ClassHeader,Member_Variable,1
35,1575324450123,3,13,92427600,410,231,0.479136666667,0.735018888889,MineSweeper.java,17,MineSweeper.ClassComment,Comment,1
37,1575324451056,4,21,683352000,415,299,0.217359571429,0.268819428571,MineSweeper.java,8,MineSweeper.ClassHeader,Member_Variable,1
38,1575324451789,7,20,333204600,437,247,0.263671875,0.323025,MineSweeper.java,8,MineSweeper.ClassHeader,Comment,1
39,1575324452166,21,20,497232500,528,241,0.7623228571430001,0.834097619048,MineSweeper.java,8,MineSweeper.ClassHeader,Comment,1
40,1575324453339,7,21,508311100,410,254,0.230321666667,0.29698537036999995,MineSweeper.java,8,MineSweeper.ClassHeader,Member_Variable,1
41,1575324453931,20,21,283040200,516,249,0.2263325,0.233605357143,MineSweeper.java,8,MineSweeper.ClassHeader,Member_Variable,1
42,1575324454323,6,20,108503300,432,248,-0.143951538462,-0.109304615385,MineSweeper.java,8,MineSweeper.ClassHeader,Comment,1
43,1575324454756,14,20,233808800,488,241,0.1676065,0.163194,MineSweeper.java,8,MineSweeper.ClassHeader,Comment,1
45,1575324455322,6,25,188997500,436,322,-0.00494473684211,0.039201578947400006,MineSweeper.java,4,MineSweeper.main:Comment,Comment,1
