,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
0,1563901450040,4,2,200148300,372,124,-0.483646666667,-0.833333333333,MineSweeperBoard.java,29,MineSweeperBoard.Imports,NONE,1
2,1563901451174,27,24,116552800,560,323,0.3680525,-0.280405,MineSweeperBoard.java,11,MineSweeperBoard.RandomComment,Comment,1
6,1563901453100,4,29,275028700,395,394,-0.751713333333,-0.944444444444,MineSweeperBoard.java,20,MineSweeperBoard.ClassHeader,Member_Variable,1
11,1563901454599,15,48,199632500,476,496,-0.928571428571,-0.715935,MineSweeperBoard.java,19,MineSweeperBoard.ClassHeader,Member_Variable,1
12,1563901454890,7,63,208321300,429,635,-1.0,-1.0,MineSweeperBoard.java,7,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
16,1563901456340,25,67,407798000,568,430,-1.0,-1.0,MineSweeperBoard.java,15,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
18,1563901457098,20,81,224999300,510,641,-1.0,-1.0,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int):Comment,Comment,1
20,1563901458039,35,63,125228300,618,365,-1.0,-1.0,MineSweeperBoard.java,7,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
21,1563901458314,20,63,133517900,511,368,-1.0,-1.0,MineSweeperBoard.java,7,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
24,1563901458950,51,63,115489500,730,361,-1.0,-1.0,MineSweeperBoard.java,7,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
26,1563901459623,13,66,93495500,486,418,-1.0,-1.0,MineSweeperBoard.java,15,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
27,1563901459916,28,67,106625000,589,423,-1.0,-1.0,MineSweeperBoard.java,15,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
31,1563901460947,36,71,349922400,637,486,-1.0,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
32,1563901461322,50,71,399813200,725,482,-1.0,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
33,1563901462001,54,71,172803100,775,478,-1.0,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
34,1563901462214,58,71,299799800,800,478,-1.0,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
35,1563901462539,50,70,204447900,743,473,-1.0,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
