,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
0,1574372348875,21,337,158647400,497,402,0.2067765,0.1457965,MineSweeperGui.java,10,MineSweeperGui.actionPerformed,Comment,1
1,1574372349173,23,336,62001500,508,400,0.525562,0.611344,MineSweeperGui.java,10,MineSweeperGui.actionPerformed,Method_Body,1
2,1574372349334,12,332,92049000,434,338,0.0,-0.274764,MineSweeperGui.java,20,MineSweeperGui.actionPerformed,Method_Body,1
4,1574372349752,14,332,140187300,451,340,0.0,0.308013529412,MineSweeperGui.java,20,MineSweeperGui.actionPerformed,Method_Body,1
5,1574372350822,14,303,177769400,452,347,-0.1875,0.365050625,MineSweeperGui.java,38,MineSweeperGui.isCheating,Method_Body,1
6,1574372351034,17,280,90792100,470,348,-0.25,-0.03841,MineSweeperGui.java,33,MineSweeperGui.resetButtons,Method_Body,1
7,1574372351142,9,280,200217200,410,352,0.6870552380949999,0.234738571429,MineSweeperGui.java,33,MineSweeperGui.resetButtons,Method_Body,1
8,1574372351359,8,280,174780900,405,353,0.41869125,0.12082,MineSweeperGui.java,33,MineSweeperGui.resetButtons,Method_Body,1
9,1574372351684,14,277,321682200,452,310,0.337924857143,0.202262,MineSweeperGui.java,23,MineSweeperGui.resetButtons,Method_Body,1
10,1574372354223,10,259,117412200,425,277,0.318252222222,1.1584633333299998,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Comment,2
11,1574372354415,15,260,407570100,457,286,0.114960816327,0.175454693878,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
13,1574372355062,10,267,212514900,428,396,0.0,0.30070166666700004,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
14,1574372355324,13,267,138000600,439,396,0.0,-0.16371,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
15,1574372355499,17,267,163410100,467,398,0.0,0.110954615385,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
16,1574372355700,23,267,309777500,513,399,0.0,0.138160882353,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
17,1574372356024,33,267,91915600,583,400,0.0,-0.486114285714,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
18,1574372356248,32,267,151326400,572,398,0.0,0.06309875,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
19,1574372356523,42,267,1225806700,642,393,0.0,-0.449460617284,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
20,1574372357857,9,267,191545400,415,396,0.0,0.229372083333,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
21,1574372358148,13,267,169948700,440,388,0.0,0.239071904762,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
22,1574372358337,23,267,266818300,511,400,0.0,0.125822916667,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
23,1574372358635,9,264,153147400,417,356,0.0,-0.41774,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Comment,2
24,1574372358865,12,259,208238100,431,279,0.0,0.294609565217,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Comment,2
25,1574372359097,19,261,263293400,485,307,0.0,0.145872727273,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
26,1574372359397,12,265,91473400,437,359,0.0,0.556542857143,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
27,1574372359503,10,261,242424600,422,291,0.0,0.250484814815,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
28,1574372359963,13,263,244006100,433,333,0.0,0.0761670588235,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
29,1574372360252,29,264,101953800,556,339,0.0,-1.0,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Comment,2
30,1574372360469,24,262,66393200,518,316,0.0,0.28033125,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
31,1574372360578,31,262,596352100,569,319,0.0,-0.7247251020409999,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
32,1574372361229,12,263,1088835000,424,338,0.0,0.162950153846,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
33,1574372362445,17,263,409663200,486,337,0.0,0.305233333333,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
34,1574372362923,25,263,194749600,531,338,0.0,-1.0,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,2
