,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
1,1574377969862,20,21,74120100,489,303,-1.0,-0.714285714286,MineSweeper.java,6,MineSweeper.ClassHeader,Member_Variable,1
2,1574377970127,18,21,183449800,475,301,-1.0,-1.0,MineSweeper.java,6,MineSweeper.ClassHeader,Member_Variable,1
4,1574377978428,14,14,216089400,446,203,-0.36157,-0.2,MineSweeper.java,14,MineSweeper.ClassComment,Comment,1
5,1574377979128,10,14,149911300,414,195,-1.0,-1.0,MineSweeper.java,14,MineSweeper.ClassComment,Comment,1
7,1574377980978,10,14,74971200,420,203,-1.0,-1.0,MineSweeper.java,14,MineSweeper.ClassComment,Comment,1
8,1574377981303,10,7,199879700,418,153,0.0,-1.0,MineSweeper.java,13,MineSweeper.Imports,NONE,1
9,1574377982927,12,21,75103800,429,312,-1.0,-1.0,MineSweeper.java,6,MineSweeper.ClassHeader,Member_Variable,1
10,1574377983052,22,21,200261800,500,308,-0.5,-1.0,MineSweeper.java,6,MineSweeper.ClassHeader,Member_Variable,1
13,1574377985104,12,26,74972500,431,347,-1.0,-1.0,MineSweeper.java,2,MineSweeper.main:Comment,Comment,1
14,1574377985252,16,25,217835100,468,338,-0.8571428571430001,-1.0,MineSweeper.java,2,MineSweeper.main:Comment,Comment,1
15,1574377985505,12,25,124945100,428,341,-0.8571428571430001,-1.0,MineSweeper.java,2,MineSweeper.main:Comment,Comment,1
16,1574377986063,15,26,221488700,451,348,-0.7272727272730001,-1.0,MineSweeper.java,2,MineSweeper.main:Comment,Comment,1
17,1574377986308,17,28,70640700,470,357,0.0,-1.0,MineSweeper.java,3,MineSweeper.main,Method_Signature,1
18,1574377986624,14,29,129702600,455,366,-0.333333333333,-1.0,MineSweeper.java,3,MineSweeper.main,Comment,1
19,1574377986931,15,30,98483600,464,381,-1.0,-1.0,MineSweeper.java,3,MineSweeper.main,Method_Body,1
20,1574377987128,16,30,152312800,463,378,-0.5,-1.0,MineSweeper.java,3,MineSweeper.main,Method_Body,1
21,1574377987954,29,26,175082300,551,319,-1.0,-1.0,MineSweeper.java,2,MineSweeper.main:Comment,Comment,1
22,1574377989271,12,41,89940700,437,529,0.0,-1.0,MineSweeper.java,11,MineSweeper.main,Comment,1
23,1574377989397,23,38,141451200,512,470,0.0,-1.0,MineSweeper.java,7,MineSweeper.main,Comment,1
24,1574377989771,30,42,150067300,556,536,-0.666666666667,-1.0,MineSweeper.java,11,MineSweeper.main,Method_Body,1
25,1574377990630,28,47,98269900,543,543,0.0,-1.0,MineSweeper.java,4,MineSweeper.newGame:Comment,Comment,1
26,1574377991460,26,42,90793400,534,450,-0.25,-0.75,MineSweeper.java,11,MineSweeper.main,Method_Body,1
28,1574377993304,11,50,99964500,431,515,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Signature,1
29,1574377993570,25,52,159760400,524,529,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
30,1574377993829,32,55,128687300,579,554,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
31,1574377994130,27,53,183502000,540,519,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
32,1574377994744,34,56,85559300,589,562,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
33,1574377995407,18,39,247286900,473,303,-0.1,-1.0,MineSweeper.java,7,MineSweeper.main,Method_Body,1
34,1574377995952,18,39,249855100,475,304,0.0,-1.0,MineSweeper.java,7,MineSweeper.main,Method_Body,1
35,1574377996552,13,34,124780800,441,231,0.0,-1.0,MineSweeper.java,10,MineSweeper.main,Method_Body,1
36,1574377997151,25,29,125039000,527,149,-1.0,-1.0,MineSweeper.java,3,MineSweeper.main,Comment,1
37,1574377997351,20,39,250021200,492,311,0.0,-1.0,MineSweeper.java,7,MineSweeper.main,Method_Body,1
39,1574377998525,12,39,325295500,431,307,-0.416666666667,-1.0,MineSweeper.java,7,MineSweeper.main,Method_Body,1
40,1574377998975,18,42,100003600,480,345,0.0,-1.0,MineSweeper.java,11,MineSweeper.main,Method_Body,1
41,1574377999151,19,39,75019700,484,302,-1.0,-1.0,MineSweeper.java,7,MineSweeper.main,Method_Body,1
46,1574378001716,16,39,76315000,463,281,0.0,-1.0,MineSweeper.java,7,MineSweeper.main,Method_Body,1
47,1574378002727,32,42,75098400,570,329,-1.0,-1.0,MineSweeper.java,11,MineSweeper.main,Method_Body,1
48,1574378004325,17,42,151468300,472,325,-0.666666666667,-1.0,MineSweeper.java,11,MineSweeper.main,Method_Body,1
50,1574378009220,26,38,123217800,530,274,-1.0,0.0,MineSweeper.java,7,MineSweeper.main,Comment,1
51,1574378010145,14,14,1221657900,451,199,-1.0,0.0,MineSweeper.java,14,MineSweeper.ClassComment,Comment,1
53,1574378013847,9,47,106854500,419,371,-1.0,0.0,MineSweeper.java,4,MineSweeper.newGame:Comment,Comment,1
55,1574378016710,11,73,133459900,428,554,0.0,-1.0,MineSweeper.java,12,MineSweeper.customGame:Comment,Comment,1
56,1574378016994,16,73,200778500,460,550,0.0,-1.0,MineSweeper.java,12,MineSweeper.customGame:Comment,Comment,1
57,1574378017544,40,76,216756400,624,562,0.0,-1.0,MineSweeper.java,9,MineSweeper.customGame,Method_Signature,1
59,1574378018788,19,99,522205600,485,579,-0.035714285714300006,-1.0,MineSweeper.java,5,MineSweeper.startGame,Method_Body,1
