,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
2,1563552686074,3,16,308493900,369,283,0.241026666667,0.0358760606061,MineSweeper.java,13,MineSweeper.ClassComment,Comment,1
3,1563552686457,8,4,116825600,405,164,0.123486666667,1.04878666667,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
5,1563552686877,1,4,512559300,358,160,0.712078,0.648526,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
6,1563552688465,4,4,1679135800,374,156,0.366566299213,0.37282023622,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
7,1563552690265,14,5,116664400,447,165,0.6694953846149999,0.371482307692,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
8,1563552690425,17,4,270273900,469,155,0.09658,0.089755,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
9,1563552690696,28,4,229767900,546,157,0.495937,0.321168666667,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
10,1563552690970,40,4,262472800,631,149,0.335092272727,0.194950909091,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
11,1563552691252,47,3,346205100,696,145,0.454957,0.4092155,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
12,1563552691649,58,4,141425000,751,146,0.490388666667,0.351154666667,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
13,1563552691823,64,4,191578300,797,154,0.575104782609,0.530046956522,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
17,1563552693907,1,5,77102200,357,163,0.8897571428569999,0.906418571429,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
18,1563552694034,1,5,184275800,356,167,0.64716625,0.632285625,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
19,1563552694254,21,4,677374900,495,161,0.385858428571,0.411364714286,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
20,1563552694965,40,4,493379200,628,163,0.324490961538,0.225960769231,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
21,1563552695532,47,5,123431200,682,169,0.864929285714,0.558627142857,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
22,1563552695681,47,4,83660800,683,161,0.566316363636,-0.06723,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
23,1563552695781,37,4,166505900,606,146,0.3442075,0.30904625,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
24,1563552695973,52,5,116417200,713,166,0.440036666667,0.391197333333,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
25,1563552696189,59,5,91713600,760,167,-0.14444545454500002,0.157186363636,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
26,1563552696298,58,4,224912500,756,153,0.2109364,0.343912,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
27,1563552696541,60,4,157826500,767,156,-0.0390715384615,-0.0301184615385,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
28,1563552696726,59,4,63272800,768,160,0.403737777778,0.393174444444,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
29,1563552696887,0,5,77973400,351,164,0.700612,0.687074,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
30,1563552697082,1,8,183227800,358,216,-0.666666666667,0.401316666667,MineSweeper.java,6,MineSweeper.Imports,NONE,1
31,1563552697422,7,5,66745900,399,175,0.411865,0.378433333333,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
32,1563552697582,17,5,191031200,467,173,0.6182246153850001,0.597001538462,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
