,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
2,1563561836506,8,14,155848000,407,244,0.539890625,0.502464375,MineSweeper.java,17,MineSweeper.ClassComment,Comment,1
4,1563561839458,11,6,116732700,425,185,1.17060333333,1.18242222222,MineSweeper.java,18,MineSweeper.Imports,NONE,1
5,1563561841573,2,2,101143000,364,126,0.25855500000000003,0.26574875,MineSweeper.java,16,MineSweeper.BugReport,Bug_Report,1
6,1563561847590,6,14,224902100,388,252,0.244285,0.2538875,MineSweeper.java,17,MineSweeper.ClassComment,Comment,1
7,1563561847848,17,21,115733800,470,342,-0.538461538462,0.175029230769,MineSweeper.java,5,MineSweeper.ClassHeader,Member_Variable,1
8,1563561848059,15,21,146193800,452,344,0.0,0.748738823529,MineSweeper.java,5,MineSweeper.ClassHeader,Member_Variable,1
9,1563561848280,16,38,95743600,460,604,0.0,0.2328025,MineSweeper.java,14,MineSweeper.main,Comment,1
10,1563561848626,3,2,316385000,376,122,0.0,0.27197666666700004,MineSweeper.java,16,MineSweeper.BugReport,Bug_Report,1
11,1563561851103,3,7,93490800,375,196,0.7768609090909999,0.437474545455,MineSweeper.java,18,MineSweeper.Imports,NONE,1
12,1563561851252,4,7,94785900,375,198,1.02383,0.7366166666670001,MineSweeper.java,18,MineSweeper.Imports,NONE,1
13,1563561851422,4,2,175988600,374,126,1.62130666667,1.439406,MineSweeper.java,16,MineSweeper.BugReport,Bug_Report,1
14,1563561853096,7,20,183093800,396,340,0.0,1.43402,MineSweeper.java,5,MineSweeper.ClassHeader,Comment,1
15,1563561853294,5,21,75166100,386,354,0.0,1.6741566666699998,MineSweeper.java,5,MineSweeper.ClassHeader,Member_Variable,1
17,1563561858626,10,29,262962100,417,468,0.0,1.09973642857,MineSweeper.java,6,MineSweeper.main,Comment,1
18,1563561859086,11,26,186493300,428,320,0.0,0.54691875,MineSweeper.java,2,MineSweeper.main:Comment,Comment,1
19,1563561859407,6,47,214522200,388,586,0.788534444444,0.747825185185,MineSweeper.java,3,MineSweeper.newGame:Comment,Comment,1
20,1563561859638,7,55,66480700,398,623,0.7216188888889999,0.731456666667,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
21,1563561859837,17,47,142771700,467,504,0.0,0.359712666667,MineSweeper.java,3,MineSweeper.newGame:Comment,Comment,1
22,1563561860022,32,50,140131700,576,505,0.0,1.601195,MineSweeper.java,0,MineSweeper.newGame,Method_Signature,1
23,1563561860387,23,47,236624700,514,415,0.0,0.865345416667,MineSweeper.java,3,MineSweeper.newGame:Comment,Comment,1
24,1563561860649,17,52,204478300,471,473,0.0,0.7774572,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
25,1563561860985,15,55,1124620300,461,431,0.730940373134,0.702685298507,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
26,1563561862494,30,56,260878500,562,429,0.957230769231,0.973716153846,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
27,1563561862831,40,59,130768300,630,471,0.605920625,0.568574375,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
28,1563561863369,18,62,390980800,472,518,0.7211704255320001,0.691054893617,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
29,1563561863795,15,64,206961700,454,538,0.7420373076919999,0.688273461538,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
30,1563561864311,16,53,117525200,464,386,0.6320979999999999,0.697349333333,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
31,1563561864501,12,54,405422600,437,396,0.7170279591840001,0.687782857143,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
32,1563561864922,19,54,197048200,487,400,0.5834252,0.5761132,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
33,1563561865134,11,52,266994200,427,364,0.624222424242,0.614151515152,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
34,1563561865418,24,52,297069900,515,360,0.599318235294,0.5541508823529999,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
35,1563561865870,13,54,331956000,442,369,0.783892820513,0.7473053846150001,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
36,1563561866251,32,53,125028700,574,346,2.37651666667,2.28444666667,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
37,1563561866451,12,54,274587600,436,344,0.8955411764710001,0.721931470588,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
