,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
2,1563995744541,10,33,295455000,439,413,-1.0,-1.0,MineSweeperBoard.java,18,MineSweeperBoard.ClassHeader,Member_Variable,1
4,1563995745354,13,32,158384400,465,389,-1.0,-1.0,MineSweeperBoard.java,18,MineSweeperBoard.ClassHeader,Member_Variable,1
5,1563995745828,9,44,100143000,434,503,-1.0,-1.0,MineSweeperBoard.java,20,MineSweeperBoard.ClassHeader,Member_Variable,1
6,1563995746203,16,40,187671500,485,369,-1.0,-1.0,MineSweeperBoard.java,9,MineSweeperBoard.ClassHeader,Member_Variable,1
7,1563995746428,17,39,408375900,487,368,-1.0,-1.0,MineSweeperBoard.java,9,MineSweeperBoard.ClassHeader,Member_Variable,1
8,1563995746937,7,38,74803800,418,354,-1.0,-1.0,MineSweeperBoard.java,9,MineSweeperBoard.ClassHeader,Member_Variable,1
9,1563995747087,9,39,240820600,437,364,-1.0,-1.0,MineSweeperBoard.java,9,MineSweeperBoard.ClassHeader,Member_Variable,1
10,1563995747432,16,41,171219200,484,396,-1.0,-1.0,MineSweeperBoard.java,9,MineSweeperBoard.ClassHeader,Member_Variable,1
12,1563995749631,8,57,230465800,424,506,-1.0,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
13,1563995750162,23,55,65352800,531,471,-1.0,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
15,1563995751336,21,55,401596500,523,470,-1.0,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
16,1563995751836,20,57,128759400,514,504,-1.0,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
17,1563995752007,20,58,74842600,518,512,-1.0,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
18,1563995752102,9,58,337424500,436,513,-1.0,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
19,1563995752489,10,58,96659900,438,510,-1.0,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
20,1563995752628,10,59,191419600,448,525,-0.875,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
23,1563995753502,18,64,358425600,505,505,-1.0,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
24,1563995754061,4,59,191346800,399,436,-0.8,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
25,1563995755036,52,63,75530300,737,500,-1.0,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
28,1563995757380,23,64,976105000,532,507,-1.0,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
31,1563995759760,28,70,447532800,586,603,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
33,1563995760676,55,70,154629000,770,601,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
34,1563995761485,32,67,346796100,617,562,-1.0,-1.0,MineSweeperBoard.java,12,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
35,1563995762034,37,67,525077300,660,563,-1.0,-1.0,MineSweeperBoard.java,12,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
40,1563995765225,27,70,1058127200,580,607,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
42,1563995767310,28,67,265222100,585,567,-0.7,-1.0,MineSweeperBoard.java,12,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
44,1563995770282,34,71,159080400,627,626,-0.75,-0.5,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
45,1563995770512,25,70,321089400,568,604,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
46,1563995770931,37,70,171251100,653,601,0.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
48,1563995771753,29,70,124927000,591,607,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
49,1563995772078,60,71,251661000,822,616,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
51,1563995773828,12,70,249957700,476,610,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
54,1563995774657,23,70,171104500,558,603,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
55,1563995774863,29,71,128848600,591,626,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
56,1563995775063,32,71,127973800,617,615,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
58,1563995776702,45,70,124304400,710,602,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
59,1563995776986,42,69,155168200,689,601,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Comment,1
60,1563995778153,49,70,176062300,735,610,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
61,1563995778652,33,71,63517300,621,626,-0.75,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
62,1563995778960,25,67,216483300,568,564,-0.307692307692,-1.0,MineSweeperBoard.java,12,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
63,1563995779311,23,67,66455000,555,559,-0.75,-1.0,MineSweeperBoard.java,12,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
64,1563995779602,15,71,83428700,500,601,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
65,1563995779735,10,70,174837300,458,605,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
66,1563995780009,15,70,191801600,499,603,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
67,1563995780587,32,71,98602300,612,617,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
68,1563995780828,45,70,331727500,707,607,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
70,1563995782536,40,63,291495400,649,496,-1.0,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
72,1563995784526,5,43,301618600,406,229,-0.944444444444,-1.0,MineSweeperBoard.java,20,MineSweeperBoard.ClassHeader,Comment,1
73,1563995785051,21,48,183566700,520,317,-1.0,-1.0,MineSweeperBoard.java,14,MineSweeperBoard.ClassHeader,Member_Variable,1
75,1563995786576,20,47,75008900,512,397,-1.0,0.0,MineSweeperBoard.java,14,MineSweeperBoard.ClassHeader,Member_Variable,1
78,1563995788009,14,33,418778700,469,358,-1.0,-1.0,MineSweeperBoard.java,18,MineSweeperBoard.ClassHeader,Member_Variable,1
79,1563995788728,22,70,100813500,543,749,-1.0,-0.666666666667,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
80,1563995789509,8,64,125115700,441,605,-0.8571428571430001,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
81,1563995789754,19,59,201756600,507,530,-0.875,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
83,1563995790312,4,57,146784400,402,605,-1.0,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
84,1563995790950,17,33,308258900,486,369,-1.0,-1.0,MineSweeperBoard.java,18,MineSweeperBoard.ClassHeader,Member_Variable,1
87,1563995792682,16,58,157510600,486,432,-0.875,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
88,1563995793233,47,63,124996100,702,502,-1.0,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
89,1563995793908,47,63,550025500,702,500,-1.0,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
91,1563995795209,48,70,91119300,731,601,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
96,1563995808222,49,70,415623200,733,601,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
97,1563995809046,51,70,316609500,745,601,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
99,1563995810898,55,70,838925900,782,608,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
101,1563995812726,31,67,135951400,606,565,-0.428571428571,-1.0,MineSweeperBoard.java,12,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
102,1563995812937,32,67,74927000,610,559,-0.2,-1.0,MineSweeperBoard.java,12,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
103,1563995813220,23,71,180864600,556,617,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
