,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
0,1564669777294,40,21,157774700,633,228,0.0,2.02022333333,MineSweeper.java,12,MineSweeper.ClassHeader,Member_Variable,1
1,1564669777700,40,21,76022000,631,225,0.0,2.091855,MineSweeper.java,12,MineSweeper.ClassHeader,Member_Variable,1
3,1564669778372,8,13,174572300,405,184,0.207264615385,0.229586923077,MineSweeper.java,0,MineSweeper.ClassComment,Comment,1
4,1564669778682,9,13,283501900,417,182,0.5332236,0.5767732,MineSweeper.java,0,MineSweeper.ClassComment,Comment,1
5,1564669779358,11,3,266333700,430,143,0.394232222222,0.4502214814810001,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
6,1564669779650,28,3,341007000,550,134,1.14330625,1.22832125,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
12,1564669782415,18,7,422396000,473,200,0.508495217391,0.628967391304,MineSweeper.java,3,MineSweeper.Imports,NONE,1
13,1564669783082,28,7,216530600,547,197,0.848654285714,0.933040714286,MineSweeper.java,3,MineSweeper.Imports,NONE,1
14,1564669783348,16,14,108765800,463,224,0.745412,1.03941,MineSweeper.java,0,MineSweeper.ClassComment,Comment,1
15,1564669783490,13,6,91886800,439,187,-0.875,-0.42277125,MineSweeper.java,3,MineSweeper.Imports,NONE,1
16,1564669783973,25,3,170333300,518,146,1.02119,1.0876442857100002,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
17,1564669784190,14,3,134159500,445,136,0.251704285714,1.01871,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
18,1564669785140,7,2,449741100,399,132,0.456796170213,0.543695744681,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
19,1564669786998,18,39,300566400,478,499,0.29865086956500003,0.345479130435,MineSweeper.java,6,MineSweeper.main,Method_Body,1
20,1564669787306,23,29,96590500,513,344,-0.0512677777778,0.433786666667,MineSweeper.java,9,MineSweeper.main,Comment,1
21,1564669787414,21,26,82628600,495,322,0.6034675,1.06457125,MineSweeper.java,2,MineSweeper.main:Comment,Comment,1
22,1564669787533,9,20,189064800,411,266,0.1112985,0.4899270000000001,MineSweeper.java,4,MineSweeper.ClassHeader,Comment,1
23,1564669787748,8,20,358406100,403,264,0.367873023256,0.747557906977,MineSweeper.java,4,MineSweeper.ClassHeader,Comment,1
24,1564669788147,8,20,124979500,409,263,0.135805833333,0.6617125,MineSweeper.java,4,MineSweeper.ClassHeader,Comment,1
26,1564669790989,3,2,307682300,370,126,0.36640875,0.42522875,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
27,1564669800129,24,38,225085100,519,487,-0.0433311764706,-0.00337294117647,MineSweeper.java,6,MineSweeper.main,Comment,1
28,1564669822550,21,52,282772300,495,457,0.0,0.5073317857140001,MineSweeperGui.java,8,MineSweeperGui.ClassHeader,Member_Variable,1
