,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
3,1564497425079,43,23,91617300,674,227,-0.058831818181800014,-0.138688181818,MineSweeperBoard.java,10,MineSweeperBoard.RandomComment,Comment,1
9,1564497427844,8,31,192128100,422,241,0.934847777778,-0.444444444444,MineSweeperBoard.java,8,MineSweeperBoard.ClassHeader,Comment,1
11,1564497428269,13,57,216423900,463,524,-0.48762625,-0.681223125,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
12,1564497428919,19,59,79961100,505,485,0.0,-1.0,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
14,1564497429302,26,63,67985100,554,381,0.0,-0.443631428571,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
17,1564497429768,27,56,299514100,555,356,-0.07825363636360001,-0.545873636364,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
28,1564497434021,32,56,316416300,600,353,-0.254625882353,-0.8235294117649999,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
33,1564497439810,49,70,391761200,732,484,1.6475057142899998,-0.28571428571400004,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
34,1564497440298,39,69,216645100,667,462,-0.16402,-0.8,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int),Comment,1
35,1564497440615,40,70,108027600,675,490,-0.16485999999999998,-0.8,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
37,1564497441423,32,56,91774200,593,354,0.269523333333,-0.666666666667,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
38,1564497441560,22,63,958141200,528,384,-0.309441,-0.822222222222,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
39,1564497442548,34,63,191673800,611,379,0.11268,-0.714285714286,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
41,1564497443868,16,64,149740900,501,393,-0.756527142857,-0.928571428571,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
42,1564497444212,12,64,255154800,466,386,-0.342692916667,-0.833333333333,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
43,1564497444513,37,63,153418600,631,377,-1.0,-1.0,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
46,1564497446090,19,63,166788400,513,385,-0.487121764706,-0.6721317647059999,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
47,1564497446308,22,67,75091000,540,439,-0.38249375,-0.3500075,MineSweeperBoard.java,16,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
49,1564497447519,34,63,63041400,606,380,0.0,-0.104656,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
50,1564497447750,27,67,62278600,579,442,0.0,-1.0,MineSweeperBoard.java,16,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
51,1564497447855,20,67,75829700,530,437,0.0,-1.0,MineSweeperBoard.java,16,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
55,1564497448989,7,64,207007600,436,397,-1.0,-0.944444444444,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
56,1564497449362,29,67,608452700,593,442,-0.978260869565,-0.907277391304,MineSweeperBoard.java,16,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
61,1564497452620,17,67,75157400,510,438,-1.0,-1.0,MineSweeperBoard.java,16,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
62,1564497452745,26,67,225007600,572,443,-1.0,-1.0,MineSweeperBoard.java,16,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
63,1564497452995,37,67,100155100,652,440,-1.0,-1.0,MineSweeperBoard.java,16,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
64,1564497453137,38,67,183362500,661,438,-1.0,-1.0,MineSweeperBoard.java,16,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
65,1564497453345,27,67,549615000,580,438,-1.0,-1.0,MineSweeperBoard.java,16,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
66,1564497454120,59,63,241559300,785,382,-1.0,-1.0,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
67,1564497454536,37,67,311435500,653,436,-1.0,-1.0,MineSweeperBoard.java,16,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
68,1564497454925,29,67,344800900,597,447,-1.0,-1.0,MineSweeperBoard.java,16,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
69,1564497455294,40,67,967289300,673,443,-1.0,-0.888888888889,MineSweeperBoard.java,16,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
75,1564497459337,63,63,83735300,811,383,-1.0,-1.0,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
