,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
6,1564514036177,11,31,258400300,446,283,0.449378461538,0.526966923077,MineSweeperBoard.java,14,MineSweeperBoard.ClassHeader,Comment,1
11,1564514038753,13,39,508204600,447,386,0.255255740741,0.313800555556,MineSweeperBoard.java,11,MineSweeperBoard.ClassHeader,Member_Variable,1
13,1564514039877,20,44,591469600,513,469,0.191089411765,0.104006078431,MineSweeperBoard.java,25,MineSweeperBoard.ClassHeader,Member_Variable,1
15,1564514040918,14,62,291979100,470,519,0.257718695652,0.31776,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Signature,1
16,1564514041490,21,63,212274400,520,516,0.1942775,0.25596,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
17,1564514041730,33,57,252581200,605,491,0.2067925,0.269058333333,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
21,1564514042877,69,63,674790100,852,513,0.122960882353,0.167272352941,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
23,1564514044128,74,63,141071900,888,514,0.4893575,0.5270175,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
26,1564514044872,31,67,271614300,608,574,0.218044,0.2897384,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
27,1564514045418,10,66,266367900,465,569,0.387839375,0.457879375,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
28,1564514045718,13,64,491569500,475,527,0.339506170213,0.0339512765957,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
29,1564514046268,18,64,91648500,516,537,0.4795140000000001,-0.6,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
30,1564514046393,13,66,338897900,483,543,0.17488263157900005,0.239201842105,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
31,1564514046751,23,67,124855000,556,533,0.0606971428571,0.141925714286,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
32,1564514047001,14,66,217057400,486,506,-0.06756625,-0.001250625,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
33,1564514047269,9,67,307154000,456,535,0.184204571429,0.254196285714,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
35,1564514047792,27,67,274989700,583,526,0.138736923077,0.191513076923,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
37,1564514048443,27,67,174730500,581,528,-0.369453333333,-0.34522,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
38,1564514048651,11,67,299844600,466,527,0.418115238095,0.33873000000000003,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
42,1564514049626,24,67,149991600,560,528,-0.382908333333,-0.352256666667,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
43,1564514050171,29,67,304717300,592,529,0.21743,0.28821,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
44,1564514050501,18,67,424951200,507,531,0.226196923077,-0.298136923077,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
45,1564514050967,22,66,328881000,545,506,0.3831175,0.464634375,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
46,1564514051501,38,67,145952300,662,524,-0.0656925,-0.0403775,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
48,1564514052025,19,67,541367400,539,537,0.254500909091,0.127473454545,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
