,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
0,1575412088929,25,57,166677700,581,272,0.0,-1.0,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
1,1575412089111,15,60,158614300,519,321,0.0,-1.0,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
2,1575412089512,30,63,250717200,619,365,0.0,-1.0,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
3,1575412090125,20,56,400338600,547,315,0.0,-1.0,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
4,1575412092102,16,64,107469500,534,516,0.0,-1.0,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
5,1575412092381,21,58,104500000,559,433,0.0,-1.0,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
6,1575412093486,14,63,148218600,520,506,0.0,-1.0,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
7,1575412093676,20,67,283984300,573,561,0.0,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
9,1575412095234,16,70,325340700,539,601,0.0,-1.0,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
10,1575412095803,19,64,239882400,559,520,0.0,-1.0,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
14,1575412097643,35,67,127038000,683,561,-0.333333333333,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
15,1575412098151,30,70,242178200,640,606,0.0,-1.0,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
16,1575412098451,12,70,339700600,518,599,0.0,-1.0,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
17,1575412098957,8,69,478181000,488,606,-1.0,0.0,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Comment,1
19,1575412100119,21,81,290446400,554,645,0.0,-1.0,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int):Comment,Comment,1
20,1575412102010,11,81,69700000,489,462,0.0,-1.0,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int):Comment,Comment,1
21,1575412102244,17,79,226340700,527,414,0.0,-1.0,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int):Comment,Comment,1
22,1575412104099,33,80,300795900,640,442,-0.909090909091,-1.0,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int):Comment,Comment,1
23,1575412109892,25,59,174495800,584,264,0.0,-1.0,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
24,1575412110255,16,60,86206200,521,277,0.0,-1.0,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
25,1575412110513,18,64,244522600,551,336,0.0,-0.8335049999999999,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
26,1575412111712,15,64,90004900,530,339,0.0,-1.0,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
27,1575412112119,12,58,70460500,492,244,-1.0,-1.0,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
28,1575412112302,23,57,158703600,572,228,0.0,-1.0,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
29,1575412112536,31,55,194736500,630,203,0.0,-1.0,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
30,1575412112866,18,57,73109300,539,225,0.0,-1.0,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
32,1575412113426,34,56,118292900,645,231,0.0,0.0730875,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
33,1575412115389,19,34,308348200,527,260,0.0,-1.0,MineSweeper.java,3,MineSweeper.main,Method_Body,1
50,1575412215698,26,54,259815900,584,622,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
51,1575412216497,21,51,517755600,532,469,-1.0,0.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
52,1575412219740,18,39,74909400,514,283,0.0,-1.0,MineSweeper.java,4,MineSweeper.main,Method_Body,1
53,1575412220036,23,51,103787100,546,473,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
54,1575412220185,32,51,222995400,610,471,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
56,1575412220969,31,51,165914100,610,464,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
57,1575412221409,42,56,223462200,692,549,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
58,1575412221787,27,51,144800700,580,469,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
59,1575412224137,33,73,233795700,616,805,0.0,-1.0,MineSweeper.java,1,MineSweeper.customGame:Comment,Comment,1
60,1575412228914,42,73,183324300,676,796,0.0,-1.0,MineSweeper.java,1,MineSweeper.customGame:Comment,Comment,1
65,1575412235531,37,73,283381000,651,804,0.0,-1.0,MineSweeper.java,1,MineSweeper.customGame:Comment,Comment,1
66,1575412236744,40,73,380184700,673,798,0.0,-0.6762875,MineSweeper.java,1,MineSweeper.customGame:Comment,Comment,1
68,1575412245644,21,71,81869800,578,436,0.0,-1.0,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
71,1575412246369,10,66,173335000,503,378,0.0,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
72,1575412251301,21,51,374796500,536,468,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
73,1575412251700,32,51,274884800,615,466,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
74,1575412252005,21,51,221418800,540,472,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
75,1575412252279,17,52,224521100,505,480,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
76,1575412252753,35,53,100048600,639,502,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
77,1575412252964,22,52,456816500,555,487,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
78,1575412253843,20,52,91702300,530,483,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
79,1575412253967,21,52,555225300,536,497,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
80,1575412254637,28,51,71237000,588,464,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
81,1575412254923,21,51,306529200,533,476,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
82,1575412255705,36,51,1179679000,638,467,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
83,1575412257210,36,51,763069700,649,468,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
85,1575412264542,11,73,625734500,468,798,-0.75,-0.875,MineSweeper.java,1,MineSweeper.customGame:Comment,Comment,1
87,1575412265841,26,73,76781300,576,797,-1.0,-0.5,MineSweeper.java,1,MineSweeper.customGame:Comment,Comment,1
88,1575412266690,24,52,76642900,558,481,-0.428571428571,-0.8571428571430001,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
94,1575412277696,34,51,876079100,625,474,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
95,1575412280252,34,51,73266700,625,468,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
96,1575412282531,26,51,182937100,570,474,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
97,1575412282807,29,47,107440400,585,412,0.0,-1.0,MineSweeper.java,1,MineSweeper.newGame:Comment,Comment,1
98,1575412282956,17,47,155951500,505,410,0.0,-1.0,MineSweeper.java,1,MineSweeper.newGame:Comment,Comment,1
101,1575412286478,33,47,248312500,617,413,-1.0,-1.0,MineSweeper.java,1,MineSweeper.newGame:Comment,Comment,1
104,1575412288375,26,51,95872700,571,464,0.0,-1.0,MineSweeper.java,1,MineSweeper.newGame,Comment,1
106,1575412292831,34,29,149774200,628,197,0.0,-1.0,MineSweeper.java,0,MineSweeper.main,Comment,1
107,1575412293172,24,33,573190100,561,275,0.0,-0.918126111111,MineSweeper.java,3,MineSweeper.main,Method_Body,1
108,1575412294906,20,32,66751000,528,246,0.0,-1.0,MineSweeper.java,3,MineSweeper.main,Method_Body,1
109,1575412295023,24,30,100118800,557,219,0.0,-1.0,MineSweeper.java,0,MineSweeper.main,Method_Body,1
110,1575412295588,21,42,130475300,541,391,0.0,-1.0,MineSweeper.java,5,MineSweeper.main,Method_Body,1
112,1575412296984,32,42,157915000,615,391,0.0,-1.0,MineSweeper.java,5,MineSweeper.main,Method_Body,1
113,1575412297184,26,42,149791400,575,401,0.0,-1.0,MineSweeper.java,5,MineSweeper.main,Method_Body,1
116,1575412314836,18,38,69730800,513,339,0.0,-1.0,MineSweeper.java,2,MineSweeper.main,Comment,1
117,1575412315002,12,34,87826600,475,276,0.0,-1.0,MineSweeper.java,3,MineSweeper.main,Method_Body,1
118,1575412315260,12,34,175249900,473,275,0.0,-1.0,MineSweeper.java,3,MineSweeper.main,Method_Body,1
119,1575412315505,18,39,485762500,513,354,0.0,-1.0,MineSweeper.java,2,MineSweeper.main,Method_Body,1
120,1575412316041,14,39,325093300,484,346,0.0,-1.0,MineSweeper.java,2,MineSweeper.main,Method_Body,1
121,1575412316696,14,39,72768700,489,358,0.0,-1.0,MineSweeper.java,2,MineSweeper.main,Method_Body,1
122,1575412319478,26,39,151917400,570,349,0.0,-1.0,MineSweeper.java,2,MineSweeper.main,Method_Body,1
123,1575412319705,20,30,78200400,523,215,0.0,-1.0,MineSweeper.java,0,MineSweeper.main,Method_Body,1
124,1575412319980,18,34,254908100,513,281,0.0,-1.0,MineSweeper.java,3,MineSweeper.main,Method_Body,1
