,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
1,1564434695876,5,23,132651600,409,230,0.975889,0.912416,MineSweeperBoard.java,2,MineSweeperBoard.RandomComment,Comment,1
2,1564434696109,8,16,166428200,407,170,0.947972,0.910558,MineSweeperBoard.java,17,MineSweeperBoard.ClassComment,Comment,1
3,1564434696484,21,16,116731000,495,172,0.8027175,0.73801,MineSweeperBoard.java,17,MineSweeperBoard.ClassComment,Comment,1
5,1564434696942,2,2,283318600,365,138,0.733094545455,0.71524,MineSweeperBoard.java,10,MineSweeperBoard.Imports,NONE,1
6,1564434697626,6,16,139057400,396,175,0.76759375,0.75750875,MineSweeperBoard.java,17,MineSweeperBoard.ClassComment,Comment,1
8,1564434698026,35,19,158440900,596,194,0.18308125,0.15721875,MineSweeperBoard.java,20,MineSweeperBoard.ClassDeclaration,Class_Signature,1
11,1564434699009,21,23,166877100,520,230,0.512692222222,0.496495555556,MineSweeperBoard.java,2,MineSweeperBoard.RandomComment,Comment,1
13,1564434699496,17,22,74309000,480,228,0.517476666667,0.482376666667,MineSweeperBoard.java,2,MineSweeperBoard.RandomComment,Comment,1
14,1564434699768,57,23,142462900,772,230,0.5609366666669999,0.5384311111110001,MineSweeperBoard.java,2,MineSweeperBoard.RandomComment,Comment,1
15,1564434700274,5,22,423528900,398,230,0.6254163636360001,0.567964090909,MineSweeperBoard.java,2,MineSweeperBoard.RandomComment,Comment,1
17,1564434701112,22,23,122197400,522,229,-0.383854285714,-0.385685714286,MineSweeperBoard.java,2,MineSweeperBoard.RandomComment,Comment,1
18,1564434701308,32,23,183932400,598,233,0.226452857143,0.232217142857,MineSweeperBoard.java,2,MineSweeperBoard.RandomComment,Comment,1
19,1564434701550,42,23,124898900,663,231,1.33855727273,1.33692090909,MineSweeperBoard.java,2,MineSweeperBoard.RandomComment,Comment,1
20,1564434701700,51,23,116711000,728,233,0.446413333333,0.432615,MineSweeperBoard.java,2,MineSweeperBoard.RandomComment,Comment,1
21,1564434701917,51,23,91732000,726,227,0.08174625,0.07537875,MineSweeperBoard.java,2,MineSweeperBoard.RandomComment,Comment,1
22,1564434702084,60,23,91533100,792,229,0.937086666667,0.923328888889,MineSweeperBoard.java,2,MineSweeperBoard.RandomComment,Comment,1
24,1564434702559,20,26,125283700,514,260,-0.376795714286,-0.368994285714,MineSweeperBoard.java,19,MineSweeperBoard.ClassHeader,Member_Variable,1
26,1564434703000,9,29,141638200,428,291,0.474645555556,0.441352222222,MineSweeperBoard.java,14,MineSweeperBoard.ClassHeader,Member_Variable,1
31,1564434704750,16,39,116739400,463,147,0.636488666667,0.557614,MineSweeper.java,3,MineSweeper.main,Method_Body,1
32,1564434704917,28,39,83172600,540,144,0.623346666667,0.580153333333,MineSweeper.java,3,MineSweeper.main,Method_Body,1
34,1564434705750,20,41,212100600,489,203,0.8093792307690001,0.752919230769,MineSweeper.java,7,MineSweeper.main,Comment,1
35,1564434706075,13,32,112520900,439,212,0.831156923077,0.7675130769230001,MineSweeper.java,4,MineSweeper.main,Method_Body,1
36,1564434706225,18,19,166512100,477,174,0.6748729411759999,0.62955,MineSweeper.java,8,MineSweeper.ClassHeader,Class_Signature,1
39,1564434707067,13,6,225231800,439,184,0.5108846153850001,0.477671538462,MineSweeper.java,1,MineSweeper.Imports,NONE,1
40,1564434707383,2,3,108770600,361,143,0.78947125,0.75067,MineSweeper.java,0,MineSweeper.BugReport,Bug_Report,1
43,1564434709675,11,39,246290000,445,446,0.654587,0.612470333333,MineSweeperBoard.java,7,MineSweeperBoard.ClassHeader,Member_Variable,1
46,1564434710708,24,3,191529600,517,135,1.40098,1.313735,MineSweeperBoard.java,18,MineSweeperBoard.Imports,NONE,1
47,1564434710932,10,33,347292400,450,352,0.578742857143,0.536667857143,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
49,1564434711506,8,31,98604300,425,330,1.07848,1.02365636364,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Comment,1
51,1564434711728,11,32,62789000,445,334,0.953821428571,0.920281428571,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
55,1564434713240,4,29,350210100,405,294,0.448520882353,0.419275294118,MineSweeperBoard.java,14,MineSweeperBoard.ClassHeader,Member_Variable,1
58,1564434714144,10,33,732889100,439,345,0.475095365854,0.457806829268,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
60,1564434715316,10,29,183147700,444,293,0.4847145000000001,0.4632535,MineSweeperBoard.java,14,MineSweeperBoard.ClassHeader,Member_Variable,1
61,1564434715799,8,32,649715900,422,340,0.417410985915,0.397338873239,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
62,1564434716472,15,33,650535500,469,344,0.4461285,0.429705833333,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
63,1564434717184,8,32,457932400,430,340,0.38985627451,0.372043333333,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
65,1564434717874,6,33,808512300,406,346,0.43949375,0.424823020833,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
66,1564434718735,10,32,222272700,436,337,0.333908695652,0.32761478260899995,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
67,1564434718973,17,33,624805000,496,349,0.489515068493,0.485114520548,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
68,1564434719665,22,33,316726000,522,347,0.5579816,0.5617444,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
69,1564434719998,8,33,517676400,431,354,0.429149473684,0.434173684211,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
70,1564434720531,22,33,272433800,526,357,0.29322866666700004,0.282418333333,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
73,1564434721972,22,33,299932300,522,357,0.142556206897,0.242403793103,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
80,1564434724422,26,33,121141000,555,352,0.274634615385,0.281760769231,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
81,1564434724574,9,33,1223396700,444,351,0.404396267606,0.390750985915,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
82,1564434725823,9,32,133344700,434,330,0.574175,0.535675,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
84,1564434726273,12,33,91166100,457,347,0.399966666667,0.387575,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
85,1564434726381,12,33,316681300,453,354,0.507456216216,0.4760883783780001,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
88,1564434727148,13,35,175012400,459,369,0.21826428571400006,0.210635714286,MineSweeperBoard.java,27,MineSweeperBoard.ClassHeader,Member_Variable,1
89,1564434727339,23,33,541407200,525,354,0.2888425,0.290036666667,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Member_Variable,1
91,1564434729997,8,39,166968300,428,448,0.5596800000000001,0.536267619048,MineSweeperBoard.java,7,MineSweeperBoard.ClassHeader,Member_Variable,1
94,1564434733200,4,12,154992000,390,211,0.5309066666669999,0.504631666667,MineGenerator.java,1,MineGenerator.ClassBody,Method_Signature,1
95,1564434733713,15,13,100108100,466,217,0.233252727273,0.221194545455,MineGenerator.java,1,MineGenerator.ClassBody,NONE,1
96,1564434735532,16,19,134086600,465,195,-0.0272492857143,-0.0333657142857,MineSweeperBoard.java,20,MineSweeperBoard.ClassDeclaration,Class_Signature,1
97,1564434735721,10,35,599723900,440,370,0.6572458000000001,0.6122394,MineSweeperBoard.java,27,MineSweeperBoard.ClassHeader,Member_Variable,1
