,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
1,1565187103564,4,3,341343700,379,136,-0.8708848275859999,-0.965517241379,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
2,1565187104038,21,5,391556600,494,169,-0.92,-1.0,MineSweeper.java,3,MineSweeper.BugReport,Bug_Report,1
8,1565187107201,22,5,68018800,507,165,-0.333333333333,1.6579700000000002,MineSweeper.java,3,MineSweeper.BugReport,Bug_Report,1
10,1565187107979,18,5,66592400,475,167,-0.75,0.0001375,MineSweeper.java,3,MineSweeper.BugReport,Bug_Report,1
14,1565187109588,75,3,174811600,875,137,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
17,1565187110675,9,3,213752600,415,146,0.479664,0.3535572,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
23,1565187113164,50,3,170603100,699,141,-0.673670666667,-0.933333333333,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
24,1565187113387,57,3,605303500,753,141,-0.355978222222,-0.8666666666670001,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
31,1565187115712,74,3,66804800,869,146,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
35,1565187118462,2,2,899300700,368,120,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
37,1565187125586,12,41,229493100,434,522,-1.0,-1.0,MineSweeper.java,9,MineSweeper.main,Method_Body,1
38,1565187125961,16,30,373162100,469,387,-0.75,-1.0,MineSweeper.java,2,MineSweeper.main,Method_Signature,1
40,1565187135601,7,2,375432000,397,125,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
41,1565187136010,6,5,325038400,390,166,-1.0,-1.0,MineSweeper.java,3,MineSweeper.BugReport,Bug_Report,1
44,1565187141425,18,5,477692600,454,170,-1.0,-1.0,MineSweeper.java,3,MineSweeper.BugReport,Bug_Report,1
45,1565187141925,5,5,167181000,382,166,-1.0,-1.0,MineSweeper.java,3,MineSweeper.BugReport,Bug_Report,1
50,1565187143571,13,3,187053600,449,135,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
51,1565187144717,1,3,18065854500,353,127,-1.0,-0.933333333333,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
54,1565187163997,23,24,158310200,511,323,-0.928571428571,-1.0,MineSweeper.java,5,NONE,NONE,1
56,1565187164481,22,5,200172400,506,165,-1.0,-1.0,MineSweeper.java,3,MineSweeper.BugReport,Bug_Report,1
60,1565187166272,18,32,275446800,476,390,-0.6389044,-0.8145100000000001,MineSweeper.java,6,MineSweeper.main,Method_Body,1
62,1565187167798,29,53,204534400,554,479,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
63,1565187168110,33,55,119965800,583,460,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
64,1565187168881,16,54,290160300,460,417,-1.0,-0.863636363636,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
65,1565187169452,23,55,294708900,507,379,-0.647058823529,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
