,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
1,1574373888310,14,64,1248328700,479,335,0.542016928571,0.254140642857,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
2,1574373889575,12,64,168326200,476,341,-0.51998375,-0.562546875,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
3,1574373889827,17,64,524513300,512,341,0.075089,-0.179313166667,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
4,1574373890397,15,67,153087000,496,374,0.0103933333333,-0.0149741666667,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
5,1574373890651,8,67,362771800,449,383,0.489865,0.422233333333,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
9,1574373893425,37,4,341580300,615,156,-0.34184200000000003,-0.4089154285710001,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
10,1574373893791,51,4,200436800,706,156,0.20993,-0.666666666667,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
11,1574373895827,51,58,133490000,704,424,0.0,0.461676,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
12,1574373895985,54,58,116689000,733,427,0.0,0.874865,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
13,1574373897486,33,63,138528800,601,317,0.0,0.87747875,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
14,1574373897720,34,60,116650800,605,276,0.0,0.8060324999999999,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
15,1574373898070,48,63,217101400,699,318,0.0,-0.08524,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
16,1574373898552,11,67,113823600,468,381,1.044059,0.798542,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
20,1574373899603,16,67,75038100,509,383,0.32438,0.0446328571429,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
25,1574373902649,17,70,259929800,509,434,0.088572173913,0.391891304348,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
26,1574373903058,21,71,183317400,539,432,-0.2725565,-0.135809,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
28,1574373904992,14,71,66548100,486,438,-0.08585599999999999,-0.8,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
29,1574373905299,19,71,109760600,522,447,-0.454545454545,-0.0464172727273,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
32,1574373908199,19,70,84199700,524,432,0.0,-0.220912222222,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
33,1574373908375,23,71,68055900,548,444,0.0,0.107901428571,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
34,1574373908899,21,70,134130300,542,426,0.0187883333333,-0.421546666667,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
38,1574373909999,32,67,225512500,613,381,-0.166666666667,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
40,1574373910741,10,70,157318400,460,425,0.08302769230769999,-0.846153846154,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
42,1574373911307,10,71,83260100,451,434,-0.181826666667,-0.403618333333,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
43,1574373911415,9,71,91992500,457,433,0.546228888889,-0.385832222222,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
44,1574373911532,12,70,108381800,480,428,0.599980769231,0.202698461538,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
45,1574373911733,13,70,174896000,487,427,0.316282222222,-0.147156666667,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
46,1574373911949,18,70,94155100,520,428,0.771245,0.452981,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
47,1574373912107,19,71,300009300,523,432,0.480409411765,0.283934705882,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
48,1574373912473,26,71,574559100,574,435,-0.204545454545,-1.0,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
49,1574373913173,14,71,83944300,492,437,0.117458,-0.8,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
50,1574373914156,27,71,299762500,590,434,-0.52380952381,-0.840746190476,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
51,1574373914556,24,71,100887200,563,447,0.0,-0.00103142857143,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
52,1574373914658,29,70,74131300,596,431,0.0,-0.277179,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
53,1574373914824,10,69,91667100,457,421,0.0,0.5943928571429999,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Comment,1
55,1574373915422,21,71,462222100,542,430,0.0,0.404157857143,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
56,1574373916005,29,71,135667300,586,446,-0.125,0.19155125,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
58,1574373916355,39,67,100068300,667,384,-0.2,0.179107,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
59,1574373916472,37,67,182024900,654,385,-0.454545454545,0.0530054545455,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
60,1574373917720,39,67,316621400,668,383,0.229794444444,0.485758333333,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
61,1574373918311,13,70,341295700,486,427,0.60371625,0.29475,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
62,1574373918653,8,71,83828300,447,436,0.539900625,0.19708375,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
65,1574373919761,14,41,65638600,446,160,-0.333333333333,-0.452191666667,MineSweeper.java,4,MineSweeper.main,Method_Body,1
67,1574373920036,24,55,116052100,515,381,0.5532976923080001,0.192353846154,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
69,1574373920527,44,49,125805600,658,625,-0.00348333333333,-0.340055,MineSweeper.java,6,MineSweeper.newGame:Comment,Comment,1
70,1574373920836,19,9,90593900,481,230,-0.5,-1.0,MineSweeper.java,3,MineSweeper.Imports,NONE,1
71,1574373921002,6,5,450039400,398,169,0.06514414634150001,0.514357317073,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
72,1574373921669,23,5,207080100,513,171,0.0,0.553776666667,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
73,1574373921911,32,5,175027900,575,174,-0.363636363636,-0.680116363636,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
74,1574373922761,47,5,108380400,682,172,-0.25,0.35423000000000004,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
75,1574373923139,58,5,515405600,758,176,0.16621,-0.75,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
76,1574373923760,4,4,200174400,380,157,-0.75,-0.110215,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
77,1574373924026,15,4,226104800,458,152,-0.473684210526,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
78,1574373924275,22,4,160629000,507,152,-0.4375,-0.5713625,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
79,1574373925669,37,61,74913300,609,681,1.33948666667,0.843045,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
80,1574373925968,44,60,387186000,661,616,0.456912380952,0.567528095238,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
81,1574373927068,22,62,74903700,505,541,1.0302725,0.162735,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
82,1574373927235,21,60,108466800,497,518,0.5515746153850001,-0.615384615385,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
83,1574373928327,12,64,467096700,470,336,0.626715892857,0.296595714286,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
84,1574373928826,13,70,242751300,480,427,0.6964030769230001,0.350710384615,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
85,1574373929111,12,70,264810700,477,429,0.673601785714,0.364774285714,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
86,1574373929453,24,71,74626000,558,433,-0.375,-0.547115,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
88,1574373929713,31,70,88027400,609,428,0.409765,-0.17968375,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
89,1574373929826,32,70,69289400,617,422,0.729534285714,0.197131428571,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
91,1574373930660,46,71,183784300,716,434,0.763545,0.136685,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
93,1574373931300,40,69,67138200,671,409,-0.0502275,0.40715,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Comment,1
94,1574373931410,48,70,133749100,731,430,-0.2534,0.087656,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
95,1574373933443,14,73,75856700,490,479,0.0,0.0124357142857,MineSweeperBoard.java,9,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
97,1574373933775,12,73,91559500,474,460,0.0,0.180905,MineSweeperBoard.java,9,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
98,1574373934106,32,71,95899300,615,446,0.0,1.0386833333299998,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
