,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
0,1564088197613,10,44,191313700,438,520,0.381612777778,0.392760555556,MineSweeperBoard.java,12,MineSweeperBoard.ClassHeader,Member_Variable,1
1,1564088197852,13,37,94408900,464,402,-1.0,-1.0,MineSweeperBoard.java,6,MineSweeperBoard.ClassHeader,Comment,1
3,1564088198405,28,59,291543100,567,656,0.7498366666670001,-0.0777666666667,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
4,1564088199146,10,63,316692900,448,609,0.000646129032258,-0.24129483871,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
5,1564088199671,20,63,92013500,512,602,0.048174,-0.208275,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
6,1564088199897,35,57,133251300,612,579,0.269916363636,-0.636363636364,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
7,1564088200179,42,70,66834200,685,583,0.183653333333,-0.666666666667,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
8,1564088200323,31,62,280690600,591,471,0.1503475,-0.005800625,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Signature,1
9,1564088200662,51,55,591617400,734,441,-0.00485652173913,-0.0588697826087,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
10,1564088201338,65,55,333271300,824,434,-0.317788,-0.279724,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
11,1564088202473,53,56,172834300,746,444,0.214617777778,0.205825555556,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
12,1564088203337,39,63,86695400,643,469,0.195945555556,-0.0946755555556,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
13,1564088203454,43,55,125610100,675,442,0.80834375,0.82325375,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
14,1564088203612,31,59,233369300,588,446,0.197593333333,0.183384666667,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
20,1564088206204,21,27,158667300,502,138,0.0649607692308,0.0660238461538,MineSweeper.java,1,MineSweeper.main:Comment,Comment,1
21,1564088207920,59,55,158369000,782,441,0.582098333333,0.810546666667,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
22,1564088208286,40,55,155729300,652,435,-0.0338918181818,-0.267441818182,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
24,1564088209115,52,55,75217500,732,438,-0.415081666667,-0.41498,MineSweeperBoard.java,0,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
