,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
0,1564760305809,25,268,99799800,531,360,0.2037475,0.52021625,MineSweeperGui.java,21,MineSweeperGui.updateCheat,Method_Body,1
1,1564760306580,36,265,145266600,599,325,0.07713333333330001,-0.0046425,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,1
2,1564760306776,41,265,317385800,646,321,0.058975,-0.2030895,MineSweeperGui.java,1,MineSweeperGui.updateCheat,Method_Body,1
3,1564760307867,17,268,122513800,471,363,0.3966,0.34244333333300003,MineSweeperGui.java,21,MineSweeperGui.updateCheat,Method_Body,1
4,1564760308107,12,262,83351200,432,272,0.549924545455,0.470651818182,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,1
5,1564760308208,10,260,119592800,418,242,0.430282666667,0.383032666667,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,1
7,1564760311065,16,277,93291700,463,277,0.5995550000000001,1.0172283333299998,MineSweeperGui.java,17,MineSweeperGui.resetButtons,Method_Body,1
8,1564760311509,7,274,108224200,398,233,0.584713636364,0.477923636364,MineSweeperGui.java,5,MineSweeperGui.resetButtons:Comment,Comment,1
9,1564760311659,19,274,232774900,487,233,0.564491176471,0.440614705882,MineSweeperGui.java,5,MineSweeperGui.resetButtons:Comment,Comment,1
11,1564760313549,17,331,175036700,474,316,0.147466666667,0.100501333333,MineSweeperGui.java,18,MineSweeperGui.actionPerformed,Method_Body,1
12,1564760313750,12,322,191665200,431,192,0.543127647059,0.458789411765,MineSweeperGui.java,10,MineSweeperGui.actionPerformed,Method_Signature,1
13,1564760315704,18,331,262411500,479,317,0.246568,0.20767800000000006,MineSweeperGui.java,18,MineSweeperGui.actionPerformed,Method_Body,1
14,1564760323166,19,326,266698900,480,110,0.736177142857,1.4558871428600002,MineSweeperGui.java,7,MineSweeperGui.actionPerformed,Method_Body,1
19,1564760325284,24,205,226398900,517,214,0.363572307692,0.316650769231,MineSweeperGui.java,9,MineSweeperGui.getButton,Method_Signature,1
20,1564760325579,22,195,111075700,499,115,0.02114,0.220635,MineSweeperGui.java,12,MineSweeperGui.MineSweeperGui,Comment,1
21,1564760325782,16,177,71882600,464,126,0.538205714286,0.221731428571,MineSweeperGui.java,4,MineSweeperGui.MineSweeperGui,Method_Body,1
25,1564760334381,14,3,150118100,441,140,0.12563125,0.0799875,MineSweeperBoard.java,10,MineSweeperBoard.Imports,NONE,1
26,1564760335067,13,31,295036600,455,320,0.407956923077,0.317228076923,MineSweeperBoard.java,12,MineSweeperBoard.ClassHeader,Comment,1
27,1564760335398,6,29,211083500,408,294,0.852176,0.7587273333329999,MineSweeperBoard.java,21,MineSweeperBoard.ClassHeader,Member_Variable,1
34,1564760339015,18,39,142271600,498,443,0.294919473684,0.24382263157900005,MineSweeperBoard.java,5,MineSweeperBoard.ClassHeader,Member_Variable,1
35,1564760339188,9,38,217406000,429,432,0.398396296296,0.348214074074,MineSweeperBoard.java,5,MineSweeperBoard.ClassHeader,Member_Variable,1
36,1564760339433,9,39,80501400,433,437,0.509213636364,0.474123636364,MineSweeperBoard.java,5,MineSweeperBoard.ClassHeader,Member_Variable,1
37,1564760339580,20,39,99995800,514,443,0.8828111111110001,0.80893,MineSweeperBoard.java,5,MineSweeperBoard.ClassHeader,Member_Variable,1
39,1564760340338,19,32,316455200,507,332,0.820789047619,0.7768542857140001,MineSweeperBoard.java,12,MineSweeperBoard.ClassHeader,Member_Variable,1
40,1564760340688,20,40,200301500,508,463,0.439999166667,0.369176666667,MineSweeperBoard.java,5,MineSweeperBoard.ClassHeader,Member_Variable,1
41,1564760341069,19,69,126722200,523,550,0.587270909091,0.526531818182,MineSweeperBoard.java,17,MineSweeperBoard.MineSweeperBoard(int int int int),Comment,1
