,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
0,1564076365089,12,40,200026600,453,542,0.169026086957,0.5582217391300001,MineSweeperBoard.java,9,MineSweeperBoard.ClassHeader,Member_Variable,1
2,1564076366029,5,105,102535500,403,496,-0.8181818181820001,-0.176732727273,MineSweeperBoard.java,3,MineSweeperBoard.generateMines(long Space):Comment,Comment,1
7,1564076367769,11,153,274901800,460,417,-0.6583076,-0.60675,MineSweeperBoard.java,20,MineSweeperBoard.newGame,Method_Body,1
9,1564076368872,14,187,924924300,469,444,-0.571626578947,0.147432631579,MineSweeperBoard.java,7,MineSweeperBoard.saveGame:Comment,Comment,1
10,1564076369897,12,197,208579900,500,400,-0.739130434783,0.190878695652,MineSweeperBoard.java,1,MineSweeperBoard.saveGame,Method_Body,1
11,1564076370339,17,210,99789200,492,586,-0.5,0.78482,MineSweeperBoard.java,5,MineSweeperBoard.loadGame,Method_Body,1
12,1564076370536,19,196,305141700,537,577,-0.636363636364,0.723862272727,MineSweeperBoard.java,1,MineSweeperBoard.saveGame,Method_Body,1
15,1564076372272,10,136,125091100,470,330,-0.374693571429,-0.110910714286,MineSweeperBoard.java,0,MineSweeperBoard.generateMines(long Space),Comment,1
16,1564076372597,9,139,708042900,475,376,-0.700990714286,0.118654142857,MineSweeperBoard.java,0,MineSweeperBoard.generateMines(long Space),Method_Body,1
17,1564076373335,21,138,194332400,559,371,-0.64,0.7602224,MineSweeperBoard.java,0,MineSweeperBoard.generateMines(long Space),Method_Body,1
18,1564076373585,39,139,1568843000,675,374,-0.689265536723,0.410045480226,MineSweeperBoard.java,0,MineSweeperBoard.generateMines(long Space),Method_Body,1
19,1564076375180,29,139,408496900,611,388,-0.575135945946,0.5866600000000001,MineSweeperBoard.java,0,MineSweeperBoard.generateMines(long Space),Method_Body,1
22,1564076376732,10,140,597684200,481,408,-0.402899672131,0.0653131147541,MineSweeperBoard.java,0,MineSweeperBoard.generateMines(long Space),Method_Body,1
23,1564076377396,17,139,391560300,525,430,-0.500716470588,0.5323011764710001,MineSweeperBoard.java,0,MineSweeperBoard.generateMines(long Space),Method_Body,1
24,1564076377809,24,140,621044700,574,444,-0.511253866667,0.5843691999999999,MineSweeperBoard.java,0,MineSweeperBoard.generateMines(long Space),Method_Body,1
25,1564076378454,11,136,574534100,476,377,-0.451144193548,-0.00302725806452,MineSweeperBoard.java,0,MineSweeperBoard.generateMines(long Space),Comment,1
26,1564076379045,12,134,153998500,482,360,-0.535865555556,0.285847777778,MineSweeperBoard.java,0,MineSweeperBoard.generateMines(long Space),Method_Body,1
28,1564076379438,35,135,516790500,641,414,-0.685185185185,0.463160185185,MineSweeperBoard.java,0,MineSweeperBoard.generateMines(long Space),Method_Body,1
29,1564076379996,25,135,108397700,571,410,-0.692307692308,0.457640769231,MineSweeperBoard.java,0,MineSweeperBoard.generateMines(long Space),Method_Body,1
30,1564076380138,22,131,124748400,550,346,-1.0,-1.0,MineSweeperBoard.java,10,MineSweeperBoard.generateMines(long Space),Method_Body,1
32,1564076380537,28,126,233381100,645,293,-0.941176470588,-0.764047058824,MineSweeperBoard.java,2,MineSweeperBoard.generateMines(long Space),Method_Body,1
33,1564076381029,23,120,301113200,552,388,-0.25,2.54936666667,MineSweeperBoard.java,2,MineSweeperBoard.generateMines(long Space),Comment,1
34,1564076381634,25,123,187163100,589,507,-0.472186956522,0.430446086957,MineSweeperBoard.java,2,MineSweeperBoard.generateMines(long Space),Method_Body,1
38,1564076397985,22,97,249828400,529,291,-1.0,-1.0,MineSweeperBoard.java,11,MineSweeperBoard.generateMines(Space),Method_Body,1
39,1564076403142,15,30,330893700,459,371,0.0462963157895,0.293830789474,MineSweeper.java,1,MineSweeper.main,Method_Body,1
40,1564076403518,23,38,386787300,516,499,-0.777777777778,0.0879916666667,MineSweeper.java,2,MineSweeper.main,Comment,1
41,1564076403918,15,39,124845600,451,507,-1.0,-1.0,MineSweeper.java,2,MineSweeper.main,Method_Body,1
42,1564076404287,20,42,281016300,490,555,-0.619047619048,0.671491428571,MineSweeper.java,5,MineSweeper.main,Method_Body,1
43,1564076404601,14,50,192062100,445,619,-0.666666666667,0.484470666667,MineSweeper.java,0,MineSweeper.newGame,Method_Signature,1
44,1564076404876,17,51,324454200,470,562,-0.8,-0.100141333333,MineSweeper.java,0,MineSweeper.newGame,Comment,1
45,1564076405393,27,51,333009200,541,450,-0.443947368421,0.993433684211,MineSweeper.java,0,MineSweeper.newGame,Comment,1
