,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
0,1575670021077,16,32,91586100,461,443,-0.875,-1.0,MineSweeperBoard.java,23,MineSweeperBoard.ClassHeader,Member_Variable,1
1,1575670021194,16,32,108717900,456,440,-1.0,-1.0,MineSweeperBoard.java,23,MineSweeperBoard.ClassHeader,Member_Variable,1
2,1575670023177,58,71,216303300,783,484,-1.0,-1.0,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
5,1575670025455,53,70,166629100,734,381,-1.0,0.0,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
7,1575670032682,26,55,195471500,532,154,-1.0,-0.125,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
8,1575670033046,7,55,265777800,395,156,-1.0,0.0,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
9,1575670033619,6,55,83761500,391,153,-1.0,0.0,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
10,1575670033829,16,49,140113900,442,146,-1.0,-0.272727272727,MineSweeper.java,10,MineSweeper.newGame:Comment,Comment,1
11,1575670034332,54,64,104199800,708,362,-1.0,-0.8,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
12,1575670034497,58,61,63633800,737,317,-1.0,0.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
13,1575670036667,24,64,108360300,499,366,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
14,1575670038620,26,61,74528000,510,321,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
15,1575670039204,56,61,107854000,725,321,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
17,1575670040621,21,54,97544100,480,207,-0.166666666667,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
18,1575670041177,20,55,133395100,487,155,0.228506,-0.6,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
24,1575670044751,29,61,174825600,534,322,-1.0,-0.666666666667,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
25,1575670045118,29,58,208605400,532,276,-1.0,-0.888888888889,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
27,1575670045926,18,79,250099600,457,464,-1.0,-0.928571428571,MineSweeper.java,7,MineSweeper.customGame,Method_Body,1
28,1575670047768,31,75,374813600,544,296,-1.0,0.0,MineSweeper.java,8,MineSweeper.customGame:Comment,Comment,1
29,1575670048497,21,82,138667000,473,402,-1.0,-1.0,MineSweeper.java,1,MineSweeper.customGame,Method_Body,1
32,1575670050406,40,82,344582700,606,397,-0.96,-1.0,MineSweeper.java,1,MineSweeper.customGame,Method_Body,1
33,1575670050831,40,83,891426200,608,388,-1.0,-0.972972972973,MineSweeper.java,1,MineSweeper.customGame,Method_Body,1
34,1575670051932,33,83,200141500,562,377,-1.0,-1.0,MineSweeper.java,1,MineSweeper.customGame,Method_Body,1
35,1575670052156,29,83,745462600,534,382,-1.0,-1.0,MineSweeper.java,1,MineSweeper.customGame,Method_Body,1
36,1575670052932,41,83,548944200,614,377,-1.0,-1.0,MineSweeper.java,1,MineSweeper.customGame,Method_Body,1
38,1575670054055,29,86,396061500,528,393,-1.0,-1.0,MineSweeper.java,5,MineSweeper.customGame,Method_Body,1
39,1575670054732,24,87,474132800,497,404,-1.0,-1.0,MineSweeper.java,5,MineSweeper.customGame,Method_Body,1
41,1575670057161,18,108,152129900,460,559,-0.5,-1.0,MineSweeper.java,14,MineSweeper.startGame,Method_Body,1
42,1575670057471,24,107,224991200,495,509,-0.666666666667,-0.7426077777779999,MineSweeper.java,14,MineSweeper.startGame,Comment,1
46,1575670060756,20,144,74643800,474,719,-0.8,-1.0,MineSweeper.java,28,MineSweeper.Difficulty.getLabel,Method_Body,1
49,1575670062851,23,66,324813800,491,197,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
50,1575670063405,28,56,495654700,519,235,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
51,1575670064180,28,61,95279600,530,337,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
52,1575670064627,25,67,408526400,504,429,-0.965517241379,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
53,1575670065400,40,64,113640400,611,389,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
54,1575670065984,24,75,174902700,502,550,-0.888888888889,-1.0,MineSweeper.java,8,MineSweeper.customGame:Comment,Comment,1
55,1575670066651,27,64,108598200,519,383,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
56,1575670066850,24,67,163851600,496,423,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
57,1575670067327,35,67,276922800,578,429,-0.888888888889,-0.635587777778,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
58,1575670068500,28,64,75280000,521,386,-1.0,-0.75,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
59,1575670070225,14,67,102002800,430,530,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
61,1575670070562,26,41,499808000,507,223,-1.0,-1.0,MineSweeper.java,4,MineSweeper.main,Method_Body,1
64,1575670072289,26,41,116214200,512,369,-1.0,-1.0,MineSweeper.java,4,MineSweeper.main,Method_Body,1
65,1575670072460,22,41,123221000,487,371,-1.0,-1.0,MineSweeper.java,4,MineSweeper.main,Method_Body,1
67,1575670073004,19,44,82668400,462,360,-1.0,-1.0,MineSweeper.java,11,MineSweeper.main,Method_Body,1
69,1575670073649,24,23,308789400,500,155,-0.9565217391299998,-1.0,MineSweeper.java,3,MineSweeper.ClassHeader,Member_Variable,1
70,1575670074133,11,27,128154900,402,217,-1.0,-1.0,MineSweeper.java,9,MineSweeper.main:Comment,Comment,1
71,1575670074433,31,26,1094041400,543,230,-1.0,-1.0,MineSweeper.java,9,MineSweeper.main:Comment,Comment,1
72,1575670075799,18,22,225084100,454,211,-1.0,-1.0,MineSweeper.java,3,MineSweeper.ClassHeader,Comment,1
74,1575670076832,28,9,291497900,524,186,-1.0,-1.0,MineSweeper.java,26,MineSweeper.Imports,NONE,1
75,1575670077749,7,16,233251000,379,202,-1.0,-1.0,MineSweeper.java,16,MineSweeper.ClassComment,Comment,1
77,1575670079049,40,41,474666700,610,348,-1.0,-0.9565217391299998,MineSweeper.java,4,MineSweeper.main,Method_Body,1
78,1575670079724,33,41,133532400,565,324,-1.0,-1.0,MineSweeper.java,4,MineSweeper.main,Method_Body,1
79,1575670080073,33,41,124931000,559,291,-1.0,-1.0,MineSweeper.java,4,MineSweeper.main,Method_Body,1
80,1575670081956,24,49,126842500,502,410,-1.0,-1.0,MineSweeper.java,10,MineSweeper.newGame:Comment,Comment,1
81,1575670082182,25,55,1240891800,503,438,-0.980392156863,-0.915346666667,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
82,1575670083457,26,58,241243200,516,486,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
83,1575670083876,24,60,109939800,500,522,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
84,1575670084073,19,58,162876500,464,489,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
85,1575670084681,19,60,166291300,464,508,-0.791289333333,-0.8,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
86,1575670085197,13,54,116110700,417,418,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
87,1575670085348,16,56,183502100,442,452,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
88,1575670085807,19,52,850045300,464,327,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Signature,1
89,1575670086897,18,58,426276900,458,357,-1.0,-0.971428571429,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
90,1575670087798,21,65,182615300,474,443,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
91,1575670088033,19,65,75064200,464,435,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
92,1575670088372,18,66,85437500,453,454,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
93,1575670088508,19,66,348519800,457,449,-1.0,-0.964285714286,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
94,1575670089097,16,62,75369500,443,398,-1.0,-0.714285714286,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
95,1575670089222,17,64,133523000,444,421,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
96,1575670089381,17,64,299822200,446,421,-1.0,-0.96,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
97,1575670090152,15,64,250965100,432,423,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
98,1575670090678,19,64,123708400,464,424,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
99,1575670090872,19,64,155767300,460,429,-0.9,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
100,1575670091105,24,64,217246200,500,394,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
101,1575670091356,21,60,245289500,478,330,-0.95,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
102,1575670091722,20,57,200482500,460,286,-0.933333333333,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
103,1575670092159,22,58,337665900,481,301,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
104,1575670092698,33,61,88999700,558,356,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
106,1575670093731,25,67,116688800,501,442,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
