,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
210,1563985523786,18,30,467320200,479,155,-1.0,-1.0,MineSweeper.java,9,MineSweeper.main,Method_Signature,1
211,1563985524346,10,4,653792000,426,148,-1.0,-0.980392156863,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
213,1563985525247,30,4,199975600,562,147,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
214,1563985525478,40,4,135342500,622,147,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
215,1563985525639,53,4,208473300,724,152,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
216,1563985525875,53,3,72234500,718,144,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
217,1563985525972,65,4,174826400,806,159,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
218,1563985526272,82,3,141562400,922,139,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
224,1563985528023,25,4,641628200,525,164,-0.967741935484,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
225,1563985528764,9,2,150002500,415,131,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
226,1563985528939,13,3,250017100,446,145,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
227,1563985529223,28,4,625012600,544,165,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
228,1563985529873,40,4,193261100,629,154,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
229,1563985530091,47,4,178217400,676,159,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
230,1563985530291,60,4,473091200,777,153,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
236,1563985532696,57,4,75003400,748,162,-1.0,-1.0,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
241,1563985534622,23,31,75038100,510,506,-1.0,-1.0,MineSweeper.java,9,MineSweeper.main,Comment,1
242,1563985535297,37,31,105419400,614,471,-0.5,-0.75,MineSweeper.java,9,MineSweeper.main,Comment,1
243,1563985535426,37,31,62598400,606,470,-1.0,-1.0,MineSweeper.java,9,MineSweeper.main,Comment,1
246,1563985539238,36,79,99945300,602,326,-0.4,-1.0,MineSweeper.java,5,MineSweeper.customGame,Method_Body,1
247,1563985539415,35,79,130809900,592,322,-0.8,-1.0,MineSweeper.java,5,MineSweeper.customGame,Method_Body,1
250,1563985540193,26,75,276773900,534,264,-0.545454545455,-1.0,MineSweeper.java,8,MineSweeper.customGame:Comment,Comment,1
253,1563985541497,22,75,149282300,503,267,-0.916666666667,-1.0,MineSweeper.java,8,MineSweeper.customGame:Comment,Comment,1
254,1563985541794,29,75,272548200,556,264,-0.833333333333,-1.0,MineSweeper.java,8,MineSweeper.customGame:Comment,Comment,1
255,1563985542144,19,75,226866300,484,258,-1.0,-1.0,MineSweeper.java,8,MineSweeper.customGame:Comment,Comment,1
259,1563985543277,39,75,243608700,623,264,-0.909090909091,-1.0,MineSweeper.java,8,MineSweeper.customGame:Comment,Comment,1
264,1563985545562,23,83,349998200,511,383,-0.758620689655,-0.8969710344830001,MineSweeper.java,2,MineSweeper.customGame,Method_Body,1
265,1563985545995,33,83,175088900,580,375,-0.769230769231,-1.0,MineSweeper.java,2,MineSweeper.customGame,Method_Body,1
266,1563985546212,39,82,124660800,620,371,-0.8181818181820001,-1.0,MineSweeper.java,2,MineSweeper.customGame,Method_Body,1
267,1563985546420,50,82,168355700,700,370,-0.8,-1.0,MineSweeper.java,2,MineSweeper.customGame,Method_Body,1
269,1563985547269,14,100,92117500,451,546,0.0,-1.0,MineSweeper.java,13,MineSweeper.startGame,Comment,1
272,1563985549436,12,123,75161100,430,699,0.0,-1.0,MineSweeper.java,19,MineSweeper.Difficulty:Header,Comment,1
274,1563985550469,15,124,76554800,455,517,-0.333333333333,-1.0,MineSweeper.java,19,MineSweeper.Difficulty:Header,Method_Body,1
275,1563985551066,19,140,95067700,482,623,0.0,-1.0,MineSweeper.java,15,MineSweeper.Difficulty.getLabel:Comment,Comment,1
277,1563985551970,23,135,66835000,509,548,0.0,-1.0,MineSweeper.java,18,MineSweeper.Difficulty.Difficulty,Method_Body,1
280,1563985555569,54,61,244685800,733,226,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
281,1563985556293,34,58,66492000,586,326,-0.5,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
282,1563985556712,22,59,350667400,503,330,-1.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
283,1563985557086,22,60,604018600,503,348,-0.925,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
287,1563985559990,19,79,86905200,485,641,0.04259,-0.833333333333,MineSweeper.java,5,MineSweeper.customGame,Method_Body,1
288,1563985560418,42,79,91734100,643,633,0.0,-1.0,MineSweeper.java,5,MineSweeper.customGame,Method_Body,1
289,1563985560985,20,75,183858100,488,574,-0.2,-1.0,MineSweeper.java,8,MineSweeper.customGame:Comment,Comment,1
291,1563985561510,36,75,408559700,604,578,-0.428571428571,-1.0,MineSweeper.java,8,MineSweeper.customGame:Comment,Comment,1
292,1563985562184,23,79,125156200,507,635,-0.5,-0.75,MineSweeper.java,5,MineSweeper.customGame,Method_Body,1
293,1563985563093,20,55,116633900,487,277,-0.5,-1.0,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
294,1563985563641,33,53,145524000,574,245,0.0,-1.0,MineSweeper.java,0,MineSweeper.newGame,Comment,1
295,1563985564661,27,36,198262500,540,328,-0.5,-1.0,MineSweeper.java,14,MineSweeper.main,Method_Body,1
301,1563985566384,32,44,159613400,571,446,-0.625,-1.0,MineSweeper.java,12,MineSweeper.main,Method_Body,1
303,1563985567467,33,23,66530400,582,310,-0.666666666667,-1.0,MineSweeper.java,16,MineSweeper.ClassHeader,Member_Variable,1
306,1563985568284,34,31,75074800,589,424,-0.333333333333,-1.0,MineSweeper.java,9,MineSweeper.main,Comment,1
307,1563985568709,27,9,133275600,539,185,-1.0,-1.0,MineSweeper.java,6,MineSweeper.Imports,NONE,1
308,1563985570917,60,85,166926900,789,641,-0.666666666667,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int),Method_Body,1
310,1563985572008,14,85,124836300,476,596,-0.5,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int),Method_Body,1
311,1563985574414,62,85,199478100,809,545,-1.0,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int),Method_Body,1
314,1563985575995,34,85,193352100,614,551,-0.4,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int),Method_Body,1
315,1563985576591,12,85,78666200,465,545,-0.333333333333,-1.0,MineSweeperBoard.java,5,MineSweeperBoard.MineSweeperBoard(int int int),Method_Body,1
316,1563985577333,54,71,83364000,766,331,-0.666666666667,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
317,1563985577466,59,71,325465800,806,331,-0.777777777778,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
318,1563985577941,64,63,174922700,813,218,-1.0,-1.0,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
319,1563985578241,47,63,92219600,696,218,-0.75,-1.0,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
320,1563985578841,7,59,200199100,428,231,0.0,-1.0,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
321,1563985579209,22,55,99038400,521,233,0.0,-1.0,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
322,1563985579941,24,39,124815800,538,231,-1.0,-1.0,MineSweeperBoard.java,12,MineSweeperBoard.ClassHeader,Member_Variable,1
323,1563985582090,15,57,77422400,477,445,-0.4,-1.0,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
324,1563985582957,19,59,75352600,503,474,-0.428571428571,-1.0,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
325,1563985583382,33,58,75166500,593,457,-0.6,-1.0,MineSweeperBoard.java,1,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
326,1563985583607,66,63,74869800,828,527,-0.5,-1.0,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
327,1563985583793,62,63,166608600,802,529,-0.875,-0.875,MineSweeperBoard.java,2,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
328,1563985585332,54,70,74753300,765,642,-0.25,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
329,1563985586415,34,71,93516700,631,649,0.0,-1.0,MineSweeperBoard.java,4,MineSweeperBoard.MineSweeperBoard(int int int int),Method_Body,1
