,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
1,1574811221708,7,16,181921800,400,202,0.3260225,0.25331,MineSweeper.java,1,MineSweeper.ClassComment,Comment,1
2,1574811221966,6,19,157354000,395,245,0.054684375,0.065959375,MineSweeper.java,1,MineSweeper.ClassComment,Comment,1
3,1574811222415,2,7,723609500,359,139,-0.0400178787879,-0.0237957575758,MineSweeper.java,4,MineSweeper.Imports,NONE,1
4,1574811223938,1,9,310739400,361,142,0.16826923076900002,0.126733846154,MineSweeper.java,4,MineSweeper.Imports,NONE,1
5,1574811224798,1,4,268393900,360,147,0.516497142857,0.554525714286,MineSweeper.java,0,MineSweeper.BugReport,Bug_Report,1
6,1574811225105,9,4,73936600,417,162,0.71016,0.458342,MineSweeper.java,0,MineSweeper.BugReport,Bug_Report,1
7,1574811225213,22,4,208786700,499,143,0.0343245833333,0.06784125,MineSweeper.java,0,MineSweeper.BugReport,Bug_Report,1
9,1574811226280,45,3,116586800,664,145,0.268307142857,0.278064285714,MineSweeper.java,0,MineSweeper.BugReport,Bug_Report,1
10,1574811228037,54,4,81141000,727,152,-0.437505,-0.333333333333,MineSweeper.java,0,MineSweeper.BugReport,Bug_Report,1
11,1574811228796,38,3,137859400,616,136,-1.0,0.0,MineSweeper.java,0,MineSweeper.BugReport,Bug_Report,1
12,1574811229193,58,3,91725800,761,139,-0.666666666667,-1.0,MineSweeper.java,0,MineSweeper.BugReport,Bug_Report,1
13,1574811229326,64,4,258188900,806,154,0.35191125,0.345484375,MineSweeper.java,0,MineSweeper.BugReport,Bug_Report,1
14,1574811229700,1,3,720469200,360,145,0.188843571429,0.326204642857,MineSweeper.java,0,MineSweeper.BugReport,Bug_Report,1
15,1574811232866,22,16,83885500,510,280,-0.1735075,0.3476075,MineSweeper.java,1,MineSweeper.ClassComment,Comment,1
16,1574811233591,22,4,384189400,503,169,1.344596,0.5457960000000001,MineSweeper.java,0,MineSweeper.BugReport,Bug_Report,1
17,1574811234308,24,41,199855100,521,654,0.0,-0.415103333333,MineSweeper.java,6,MineSweeper.main,Method_Body,1
18,1574811243911,14,4,895993600,447,160,-0.611111111111,-0.224830555556,MineSweeper.java,0,MineSweeper.BugReport,Bug_Report,1
19,1574811246606,19,16,96436900,488,280,-0.2,1.263544,MineSweeper.java,1,MineSweeper.ClassComment,Comment,1
22,1574811261898,4,23,147825300,380,379,0.559475384615,0.7313030769230001,MineSweeper.java,3,MineSweeper.ClassHeader,Member_Variable,1
24,1574811271111,2,2,323615200,366,123,0.5101,0.246913333333,MineSweeper.java,0,MineSweeper.BugReport,Bug_Report,1
27,1574811277009,40,26,159039200,651,317,-0.16333,-0.25,MineSweeperBoard.java,22,MineSweeperBoard.ClassHeader,Member_Variable,1
29,1574811277453,33,23,142650800,602,210,0.0,0.907368571429,MineSweeperBoard.java,16,MineSweeperBoard.RandomComment,Comment,1
33,1574811280818,16,40,83246800,483,422,0.362877142857,0.33853142857100005,MineSweeperBoard.java,12,MineSweeperBoard.ClassHeader,Member_Variable,1
34,1574811280952,20,41,82966000,514,436,0.0348744444444,0.0388088888889,MineSweeperBoard.java,12,MineSweeperBoard.ClassHeader,Member_Variable,1
35,1574811281193,17,44,141928900,494,443,0.04342583333330001,0.055178333333300016,MineSweeperBoard.java,24,MineSweeperBoard.ClassHeader,Member_Variable,1
36,1574811281692,18,48,171550100,496,373,0.05634400000000001,0.12693800000000002,MineSweeperBoard.java,15,MineSweeperBoard.ClassHeader,Member_Variable,1
38,1574811282827,14,48,157641900,474,356,0.6189183333330001,0.0,MineSweeperBoard.java,15,MineSweeperBoard.ClassHeader,Member_Variable,1
39,1574811283782,20,60,245736100,513,527,0.203057894737,0.304521578947,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
41,1574811284507,22,57,118869300,525,320,0.5696680000000001,-0.3,MineSweeperBoard.java,3,MineSweeperBoard.MineSweeperBoard(int int int int):Comment,Comment,1
