,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
0,1563553936859,19,265,199864800,488,364,-0.384451428571,-0.8571428571430001,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
1,1563553937268,18,265,72145500,475,367,0.443053333333,-0.666666666667,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
2,1563553937451,24,265,121597000,516,368,-0.0278025,0.169265,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
3,1563553937710,30,266,166797500,560,369,1.2314,-0.444444444444,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
4,1563553938019,39,265,71079700,626,363,-0.155686,-0.8,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
5,1563553938135,32,265,83246900,581,367,0.339396666667,-0.666666666667,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
6,1563553938276,34,265,250451200,585,364,-0.135128571429,-0.577091428571,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
7,1563553938849,30,266,123460100,566,372,0.508881818182,-0.636363636364,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
9,1563553939343,9,267,99706200,417,385,-0.00299416666667,-0.0269866666667,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
10,1563553940359,12,267,99778800,436,396,1.022765,-0.5,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
11,1563553940534,18,267,116921800,473,399,0.463913636364,-0.636363636364,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
12,1563553940742,17,267,208246600,471,394,1.13122333333,-0.5,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
13,1563553943601,14,267,74883200,446,392,1.03588125,-0.5,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
14,1563553943852,22,267,75034200,511,397,3.26864,0.0,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
15,1563553943951,15,268,66788100,457,408,-0.01328625,-0.75,MineSweeperGui.java,42,MineSweeperGui.updateCheat,Method_Body,2
16,1563553945275,14,336,75278300,454,394,1.0055775,-0.5,MineSweeperGui.java,5,MineSweeperGui.actionPerformed,Method_Body,2
17,1563553945376,17,336,94553900,472,402,0.56399125,-0.625,MineSweeperGui.java,5,MineSweeperGui.actionPerformed,Method_Body,2
18,1563553945617,18,332,249949800,478,339,-0.482504,-0.8666666666670001,MineSweeperGui.java,26,MineSweeperGui.actionPerformed,Method_Body,2
19,1563553945891,20,332,78567500,486,339,-1.0,-1.0,MineSweeperGui.java,26,MineSweeperGui.actionPerformed,Method_Body,2
20,1563553946042,20,332,149856300,492,338,-0.41854,-0.8571428571430001,MineSweeperGui.java,26,MineSweeperGui.actionPerformed,Method_Body,2
21,1563553947110,15,265,67114000,452,363,0.162315714286,-0.714285714286,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
22,1563553947293,13,268,66346900,441,402,-1.0,-1.0,MineSweeperGui.java,42,MineSweeperGui.updateCheat,Method_Body,2
23,1563553947451,17,266,116481500,472,388,0.8382700000000001,0.783734444444,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
24,1563553947842,18,266,166812300,481,369,0.517511818182,0.480792727273,MineSweeperGui.java,0,MineSweeperGui.updateCheat,Method_Body,2
25,1563553948100,15,261,81070200,461,302,0.69895,0.30595100000000003,MineSweeperGui.java,2,MineSweeperGui.updateCheat,Method_Body,2
26,1563553948192,16,261,149483400,461,303,0.129842631579,0.299161578947,MineSweeperGui.java,2,MineSweeperGui.updateCheat,Method_Body,2
27,1563553948359,17,262,99732400,471,316,0.005392,0.62533,MineSweeperGui.java,2,MineSweeperGui.updateCheat,Method_Body,2
28,1563553948701,17,261,174977500,472,304,0.203886190476,0.173948095238,MineSweeperGui.java,2,MineSweeperGui.updateCheat,Method_Body,2
32,1563553949967,15,45,282680500,454,281,0.447717857143,0.475392857143,MineSweeperGui.java,38,MineSweeperGui.ClassHeader,Member_Variable,2
34,1563553951539,25,262,60717400,528,327,0.494683333333,0.495448333333,MineSweeperGui.java,2,MineSweeperGui.updateCheat,Method_Body,2
