,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
7,1563563472696,17,56,85676600,475,206,0.0,0.878475,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
8,1563563472871,17,54,91643400,470,178,0.0,0.6024149999999999,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
9,1563563472980,17,53,75041600,466,161,0.0,1.14660777778,MineSweeper.java,0,MineSweeper.newGame,Comment,1
10,1563563473071,23,53,108478500,511,152,0.0,0.604736666667,MineSweeper.java,0,MineSweeper.newGame,Comment,1
11,1563563473485,18,22,531979100,477,129,0.0,0.232986086957,MineSweeper.java,4,MineSweeper.ClassHeader,Comment,1
12,1563563474168,9,9,231863900,414,148,0.0,0.841623913043,MineSweeper.java,5,MineSweeper.Imports,NONE,1
14,1563563475206,17,16,133386300,472,203,-1.0,-1.0,MineSweeper.java,2,MineSweeper.ClassComment,Comment,1
15,1563563475448,5,17,266234600,382,218,0.701730714286,0.996845,MineSweeper.java,2,MineSweeper.ClassComment,Comment,1
17,1563563475939,17,23,93178900,467,298,0.537634166667,0.5489275,MineSweeper.java,4,MineSweeper.ClassHeader,Member_Variable,1
18,1563563476064,16,23,167996900,464,306,0.522737142857,0.53656,MineSweeper.java,4,MineSweeper.ClassHeader,Member_Variable,1
20,1563563476739,32,27,139050700,577,364,0.5153516666669999,0.534248333333,MineSweeper.java,6,MineSweeper.main:Comment,Comment,1
21,1563563476964,14,27,208149300,452,366,0.265642,0.511387333333,MineSweeper.java,6,MineSweeper.main:Comment,Comment,1
22,1563563477173,9,8,204949100,415,142,-0.375,0.157059375,MineSweeper.java,5,MineSweeper.Imports,NONE,1
23,1563563477394,11,8,155833200,425,144,0.0,0.5144125,MineSweeper.java,5,MineSweeper.Imports,NONE,1
24,1563563477621,24,31,200021000,517,430,0.0,0.6197945,MineSweeper.java,3,MineSweeper.main,Comment,1
30,1563563479035,16,58,388138200,460,586,0.390838333333,0.538444444444,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
31,1563563479726,20,54,127503700,491,418,0.0,1.287265,MineSweeper.java,0,MineSweeper.newGame,Method_Body,1
33,1563563480490,2,3,138910700,363,110,0.0877983333333,-0.235608333333,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
34,1563563481265,12,2,754069900,431,105,-0.5,1.388925,MineSweeper.java,1,MineSweeper.BugReport,Bug_Report,1
