,fix_time,fix_col,fix_line,fix_dur,pixel_x,pixel_y,left_pupil,right_pupil,which_file,AOI,function,entity,phase_number
0,1574807673759,7,6,117308400,336,146,-1.0,-0.111111111111,MineSweeper.java,22,MineSweeper.Imports,NONE,1
1,1574807675159,6,6,100126100,326,147,-0.70549,-0.6432311111110001,MineSweeper.java,22,MineSweeper.Imports,NONE,1
4,1574807681447,21,21,185940400,422,361,-0.6,0.405350666667,MineSweeper.java,10,MineSweeper.ClassHeader,Member_Variable,1
5,1574807681842,20,33,416173300,405,511,-0.714285714286,-0.000462857142857,MineSweeper.java,11,MineSweeper.main,Method_Body,1
6,1574807682283,21,41,233325300,427,577,-0.736842105263,-0.04928684210530001,MineSweeper.java,13,MineSweeper.main,Comment,1
7,1574807683092,11,39,82124600,355,535,-1.0,-0.923076923077,MineSweeper.java,6,MineSweeper.main,Method_Body,1
10,1574807685866,16,38,74492500,387,604,0.0,2.79664,MineSweeper.java,6,MineSweeper.main,Comment,1
12,1574807686874,15,38,391902400,390,506,-0.714285714286,-0.0224647619048,MineSweeper.java,6,MineSweeper.main,Comment,1
13,1574807687310,16,47,155759300,393,562,-0.588235294118,0.405485882353,MineSweeper.java,3,MineSweeper.newGame:Comment,Comment,1
15,1574807688291,13,17,133164000,380,112,0.322137142857,0.775387142857,MineSweeper.java,4,MineSweeper.ClassComment,Comment,1
16,1574807696506,19,38,158541500,419,561,-0.002734,1.21308,MineSweeper.java,6,MineSweeper.main,Comment,1
17,1574807696806,11,34,100166000,366,498,-0.6,0.338818,MineSweeper.java,11,MineSweeper.main,Method_Body,1
18,1574807697273,14,47,266863600,374,619,-0.8666666666670001,-0.5311,MineSweeper.java,3,MineSweeper.newGame:Comment,Comment,1
20,1574807698082,12,32,113950900,370,380,-0.381023333333,0.3724175,MineSweeper.java,11,MineSweeper.main,Method_Body,1
21,1574807698224,23,30,94184400,446,350,-0.8571428571430001,-0.511374285714,MineSweeper.java,5,MineSweeper.main,Method_Body,1
22,1574807702021,10,27,66957700,350,204,-0.6,0.394646,MineSweeperGui.java,15,MineSweeperGui.ClassComment,Comment,1
23,1574807702830,18,38,271563500,409,394,-0.833333333333,-0.4471075,MineSweeperGui.java,40,MineSweeperGui.ClassHeader,Member_Variable,1
